record_id,pref_code,pref_name,area_code,area_name,facility_name,municipality,linkage_match_status,linkage_match_method,current_longitude,current_latitude,reference_status,reference_kind,reference_id,reference_name,reference_address,reference_longitude,reference_latitude,reference_area_code,distance_m,audit_status
R7-4308-31,43,熊本県,4308,八代,峯苫医院,八代市,matched,normalized_exact,130.65807199,32.43791724,unique,診療所,432243602672,峯苫医院,熊本県八代市渡町１７１７番地,130.623423,32.492356,4308,6870.9,conflict
R7-4308-32,43,熊本県,4308,八代,松本医院,八代市,matched,normalized_exact,130.6346191,32.56047309,unique,診療所,432243601138,松本医院,熊本県八代市鏡町両出１５０３ー１,130.634462,32.560485,4308,14.8,agree
R7-4308-33,43,熊本県,4308,八代,鶴田胃腸科内科,八代市,matched,normalized_exact,130.61605369,32.51190703,unique,診療所,432243601747,鶴田胃腸科内科,熊本県八代市日置町３１４ー４,130.616117,32.511888,4308,6.3,agree
R7-4308-34,43,熊本県,4308,八代,松岡内科クリニック,八代市,matched,normalized_exact,130.6054131,32.50870581,unique,診療所,432243601343,松岡内科クリニック,熊本県八代市通町７ー１４,130.605426,32.508632,4308,8.3,agree
R7-4308-35,43,熊本県,4308,八代,田中泌尿器科外科医院,八代市,matched,normalized_exact,130.61122038,32.5016012,unique,診療所,432243600362,医療法人社団　田中泌尿器科外科医院,熊本県八代市錦町８ー５,130.611298,32.501694,4308,12.6,agree
R7-4308-36,43,熊本県,4308,八代,大手町腎・高血圧クリニック,八代市,candidate_only,none,,,none,,,,,,,,,missing_without_reference
R7-4308-37,43,熊本県,4308,八代,右田クリニック,八代市,matched,normalized_exact,130.6174115,32.50306695,unique,診療所,432243600825,右田クリニック,熊本県八代市若草町２ー１０,130.617387,32.503122,4308,6.5,agree
R7-4308-38,43,熊本県,4308,八代,松村眼科医院,八代市,matched,normalized_exact,130.65672407,32.56944778,unique,診療所,432243601125,松村眼科医院,熊本県八代市鏡町鏡２１０,130.656652,32.569462,4308,6.9,agree
R7-4308-39,43,熊本県,4308,八代,うらべ・むらたクリニック,八代市,matched,normalized_suffix,130.61351135,32.51137309,none,,,,,,,,,no_reference
R7-4309-14,43,熊本県,4309,芦北,国保水俣市立総合医療センター,水俣市,matched,normalized_exact,130.40575582,32.21005852,unique,病院,431143610032,国保水俣市立総合医療センター,熊本県水俣市天神町１ー２ー１,130.405917,32.210077,4309,15.3,agree
R7-4309-15,43,熊本県,4309,芦北,くまもと芦北療育医療センター,芦北町,matched,normalized_exact,130.49682791,32.29727629,unique,病院,431143610104,くまもと芦北療育医療センター,熊本県葦北郡芦北町芦北２８１３,130.496807,32.297309,4309,4.1,agree
R7-4309-16,43,熊本県,4309,芦北,岡部病院,水俣市,matched,normalized_exact,130.39848938,32.20749951,unique,病院,431143610016,岡部病院,熊本県水俣市桜井町３ー３ー３,130.398274,32.207544,4309,20.9,agree
R7-4309-17,43,熊本県,4309,芦北,水俣市立明水園,水俣市,matched,normalized_exact,130.40936289,32.22992655,unique,病院,431143610074,水俣市立明水園,熊本県水俣市浜４０７６,130.409442,32.229811,4309,14.8,agree
R7-4309-18,43,熊本県,4309,芦北,水俣協立病院,水俣市,matched,normalized_exact,130.39585918,32.20576593,unique,病院,431143610087,水俣協立病院,熊本県水俣市桜井町２ー２ー１２,130.395908,32.205780,4309,4.9,agree
R7-4309-19,43,熊本県,4309,芦北,医療法人啓愛会 白梅病院,水俣市,unmatched,none,,,none,,,,,,,,,missing_without_reference
R7-4309-20,43,熊本県,4309,芦北,溝部病院,芦北町,matched,normalized_exact,130.50379447,32.26877241,unique,病院,431143610146,溝部病院,熊本県葦北郡芦北町湯浦４０３－１,130.503891,32.268610,4309,20.2,agree
R7-4309-21,43,熊本県,4309,芦北,井上病院,芦北町,unmatched,none,,,unique,病院,431143610133,井上病院,熊本県葦北郡芦北町佐敷２８０ー１,130.505671,32.302730,4309,,missing_with_reference
R7-4309-22,43,熊本県,4309,芦北,尾田胃腸科,水俣市,matched,normalized_exact,130.40227021,32.20727434,unique,診療所,432243610684,尾田胃腸科,熊本県水俣市平町１ー１ー１,130.402235,32.207302,4309,4.5,agree
R7-4309-23,43,熊本県,4309,芦北,山田クリニック,水俣市,matched,normalized_exact,130.4019588,32.20898843,unique,診療所,432243610189,山田クリニック,熊本県水俣市旭町２ー２ー５,130.401929,32.208994,4309,2.9,agree
R7-4309-24,43,熊本県,4309,芦北,芦北整形外科医院,芦北町,matched,normalized_exact,130.493508,32.296278,unique,診療所,432243610570,芦北整形外科医院,熊本県葦北郡芦北町芦北２６１０－８,130.493529,32.296264,4309,2.5,agree
R7-4309-25,43,熊本県,4309,芦北,医療法人社団 弘翔会 井上医院,芦北町,matched,normalized_exact,130.5060163874605,32.30193596378112,none,,,,,,,,,no_reference
R7-4309-26,43,熊本県,4309,芦北,竹本医院,芦北町,matched,normalized_exact,130.5002583,32.27356995,unique,診療所,432243610466,竹本医院,熊本県葦北郡芦北町湯浦２１８ー３,130.500284,32.273652,4309,9.4,agree
R7-4309-27,43,熊本県,4309,芦北,医療法人深水医院,水俣市,matched,normalized_exact,130.402449,32.20903537,unique,診療所,432243610264,深水医院,熊本県水俣市大園町１ー４ー５,130.402490,32.209047,4309,4.1,agree
R7-4309-28,43,熊本県,4309,芦北,宮島医院,芦北町,matched,normalized_exact,130.5030773,32.30511393,unique,診療所,432243610899,宮島医院,熊本県葦北郡芦北町佐敷３４８ー１,130.503100,32.305096,4309,2.9,agree
R7-4309-29,43,熊本県,4309,芦北,緒方眼科医院,水俣市,matched,normalized_exact,130.39634853,32.21133311,unique,診療所,432243610727,緒方眼科医院,熊本県水俣市栄町２ー１ー１６,130.396244,32.211421,4309,13.9,agree
R7-4309-30,43,熊本県,4309,芦北,てらさきクリニック,水俣市,matched,normalized_exact,130.40278848,32.21050601,unique,診療所,432243610668,てらさきクリニック,熊本県水俣市浜町１ー２ー３０,130.402907,32.210469,4309,11.9,agree
R7-4309-31,43,熊本県,4309,芦北,医療法人新清会 篠原医院,芦北町,unmatched,none,,,none,,,,,,,,,missing_without_reference
R7-4310-14,43,熊本県,4310,球磨,独立行政法人地域医療機能推進機構 人吉医療センター,人吉市,matched,normalized_exact,130.75904264709374,32.20978952496856,unique,病院,431143620077,独立行政法人地域医療機能推進機構人吉医療センター,熊本県人吉市老神町３５,130.758874,32.209976,4310,26.1,agree
R7-4310-15,43,熊本県,4310,球磨,医療法人朝日野会球磨病院,人吉市,unmatched,none,,,none,,,,,,,,,missing_without_reference
R7-4310-16,43,熊本県,4310,球磨,球磨郡公立多良木病院,多良木町,matched,normalized_exact,130.92533478,32.25426743,unique,病院,431143620152,球磨郡公立多良木病院,熊本県球磨郡多良木町多良木４２１０,130.925574,32.254090,4310,29.9,agree
R7-4310-17,43,熊本県,4310,球磨,外山胃腸病院,人吉市,matched,normalized_exact,130.76070964,32.21784505,unique,病院,431143620093,外山胃腸病院,熊本県人吉市南泉田町１,130.760713,32.217876,4310,3.5,agree
R7-4310-18,43,熊本県,4310,球磨,人吉リハビリテーション病院,人吉市,matched,normalized_exact,130.7691065,32.2150068,unique,病院,431143620253,人吉リハビリテーション病院,熊本県人吉市下新町３５９,130.769126,32.215312,4310,34.0,agree
R7-4310-19,43,熊本県,4310,球磨,愛生記念病院,人吉市,matched,normalized_exact,130.76250454608657,32.21667024491026,unique,病院,431143620237,愛生記念病院,熊本県人吉市南泉田町８９,130.762471,32.216709,4310,5.3,agree
R7-4310-20,43,熊本県,4310,球磨,万江病院,人吉市,matched,normalized_exact,130.75696777,32.22408931,unique,病院,431143620240,万江病院,熊本県人吉市瓦屋町典子１７１８ー１,130.757199,32.224294,4310,31.5,agree
R7-4310-21,43,熊本県,4310,球磨,堤病院,人吉市,matched,normalized_exact,130.73559246,32.21789766,unique,病院,431143620208,堤病院,熊本県人吉市下林町２３２,130.735604,32.217884,4310,1.9,agree
R7-4310-22,43,熊本県,4310,球磨,誠心会東病院,あさぎり町,unmatched,none,,,none,,,,,,,,,missing_without_reference
R7-4310-23,43,熊本県,4310,球磨,愛甲産婦人科医院,人吉市,candidate_only,none,,,unique,診療所,432243621613,愛甲産婦人科医院,熊本県人吉市蟹作町１１０８番地８,130.779418,32.197238,4310,,missing_with_reference
R7-4310-24,43,熊本県,4310,球磨,岡医院,人吉市,matched,normalized_exact,130.76313931,32.20575098,unique,診療所,432243621004,岡医院,熊本県人吉市南町１９,130.763091,32.205802,4310,7.3,agree
R7-4310-25,43,熊本県,4310,球磨,医療法人社団仁誠会　仁誠会クリニック人吉,人吉市,unmatched,none,,,none,,,,,,,,,missing_without_reference
R7-4310-26,43,熊本県,4310,球磨,医療法人社団新晃会 浜田医院,人吉市,unmatched,none,,,none,,,,,,,,,missing_without_reference
R7-4310-27,43,熊本県,4310,球磨,豊永耳鼻咽喉科医院,人吉市,matched,normalized_exact,130.76443473,32.21634091,unique,診療所,432243620300,豊永耳鼻咽喉科医院,熊本県人吉市南泉田町１２０,130.764382,32.216473,4310,15.5,agree
R7-4310-28,43,熊本県,4310,球磨,医療法人つばめ　河野産婦人科医院,人吉市,matched,normalized_suffix,130.74316937378376,32.21221973482261,unique,診療所,432243620010,医療法人つばめ河野産婦人科医院,熊本県人吉市上薩摩瀬町１４０８ー１,130.743178,32.212265,4310,5.1,agree
R7-4310-29,43,熊本県,4310,球磨,光永医院,人吉市,matched,normalized_exact,130.7610482,32.22513129,unique,診療所,432243620342,光永医院,熊本県人吉市瓦屋町１８６０ー７,130.761040,32.225125,4310,1.0,agree
R7-4310-30,43,熊本県,4310,球磨,たけだ眼科クリニック,人吉市,matched,normalized_exact,130.7641013,32.2173452,unique,診療所,432243621307,たけだ眼科クリニック,熊本県人吉市南泉田町３９,130.764101,32.217345,4310,0.0,agree
R7-4310-31,43,熊本県,4310,球磨,医療法人みなみ眼科,人吉市,matched,normalized_exact,130.74522192,32.21260387,unique,診療所,432243620863,医療法人みなみ眼科,熊本県人吉市下城本町１３９４ー１,130.745256,32.212620,4310,3.7,agree
R7-4310-32,43,熊本県,4310,球磨,ひとよし内科,人吉市,matched,normalized_exact,130.769123,32.21529,unique,診療所,432243621440,ひとよし内科,熊本県人吉市七地町２８ー１,130.774164,32.208830,4310,860.8,minor_gap
R7-4311-14,43,熊本県,4311,天草,天草セントラル病院,天草市,matched,normalized_exact,130.19323351,32.53204753,unique,病院,431143630168,天草セントラル病院,熊本県天草市五和町御領９０９３,130.193189,32.531960,4311,10.6,agree
R7-4311-15,43,熊本県,4311,天草,重症心身障害児施設はまゆう療育園,苓北町,matched,normalized_exact,130.0604844,32.51442655,none,,,,,,,,,no_reference
R7-4311-16,43,熊本県,4311,天草,上天草市立上天草総合病院,上天草市,matched,normalized_suffix,130.39114981,32.39349681,unique,病院,431143630184,上天草市立上天草総合病院,熊本県上天草市龍ケ岳町高戸１４１９ー１９,130.391042,32.393361,4311,18.2,agree
R7-4311-17,43,熊本県,4311,天草,一般社団法人天草郡市医師会立天草地域医療センター,天草市,matched,normalized_exact,130.18040086731435,32.433369587324115,none,,,,,,,,,no_reference
R7-4311-18,43,熊本県,4311,天草,天草厚生病院,天草市,matched,normalized_exact,130.27389431,32.48278863,unique,病院,431143670043,天草厚生病院,熊本県天草市有明町小島子１３６０,130.273986,32.482919,4311,16.9,agree
R7-4311-19,43,熊本県,4311,天草,独立行政法人地域医療機能推進機構 天草中央総合病院,天草市,matched,normalized_exact,130.20027878019945,32.4496390026587,none,,,,,,,,,no_reference
R7-4311-20,43,熊本県,4311,天草,ニュー天草病院,天草市,matched,normalized_exact,130.19895279,32.44918984,unique,病院,431143630070,ニュー天草病院,熊本県天草市太田町２ー１,130.198810,32.449102,4311,16.6,agree
R7-4311-21,43,熊本県,4311,天草,天草第一病院,天草市,matched,normalized_exact,130.19418488,32.46010183,unique,病院,431143630096,天草第一病院,熊本県天草市今釜新町３４１３ー６,130.194271,32.459885,4311,25.4,agree
R7-4311-22,43,熊本県,4311,天草,天草慈恵病院,苓北町,matched,normalized_exact,130.06789174,32.51711594,unique,病院,431143630171,天草慈恵病院,熊本県天草郡苓北町上津深江２７８ー１０,130.067737,32.517536,4311,48.9,agree
R7-4311-23,43,熊本県,4311,天草,天草市立 牛深市民病院,天草市,matched,normalized_exact,130.01703955,32.19495247,unique,病院,431143670030,天草市立牛深市民病院,熊本県天草市牛深町３０５０,130.017076,32.194793,4311,18.1,agree
R7-4311-24,43,熊本県,4311,天草,国民健康保険 天草市立 河浦病院,天草市,matched,normalized_exact,130.08240567,32.31711677,unique,病院,431143640057,国民健康保険天草市立河浦病院,熊本県天草市河浦町白木河内２２３ー１１,130.082357,32.317898,4311,87.0,agree
R7-4311-25,43,熊本県,4311,天草,天草郡市医師会立 苓北医師会病院,苓北町,matched,normalized_exact,130.04110505,32.51180602,none,,,,,,,,,no_reference
R7-4311-26,43,熊本県,4311,天草,医療法人社団福本会 福本病院,天草市,unmatched,none,,,none,,,,,,,,,missing_without_reference
R7-4311-27,43,熊本県,4311,天草,国民健康保険 天草市立 新和病院,天草市,matched,normalized_exact,130.18598416,32.37073425,unique,病院,431143670014,国民健康保険天草市立新和病院,熊本県天草市新和町小宮地７６３ー３,130.186022,32.370726,4311,3.7,agree
R7-4311-28,43,熊本県,4311,天草,天草市立 栖本病院,天草市,matched,normalized_exact,130.2653396,32.41562447,unique,病院,431143630201,天草市立　栖本病院,熊本県天草市栖本町馬場２５６０ー１４,130.265340,32.415642,4311,1.9,agree
R7-4311-29,43,熊本県,4311,天草,さかいクリニック,天草市,unmatched,none,,,unique,診療所,432243630329,さかいクリニック,熊本県天草市港町１６ー１１,130.195853,32.455369,4311,,missing_with_reference
R7-4311-30,43,熊本県,4311,天草,松本医院,天草市,candidate_only,none,,,ambiguous,,,,,,,,,missing_without_reference
R7-4311-31,43,熊本県,4311,天草,医療法人本原会産科婦人科本原クリニック,天草市,matched,normalized_suffix,130.185765,32.45413086,unique,診療所,432243630970,医療法人本原会　産科婦人科本原クリニック,熊本県天草市古川町１０ー２５,130.185730,32.454104,4311,4.4,agree
R7-4311-32,43,熊本県,4311,天草,中村こども・内科クリニック,天草市,matched,normalized_exact,130.1349951135248,32.54275181196984,unique,診療所,432243670565,中村こども・内科クリニック,熊本県天草市五和町二江１４７７ー５７,130.135250,32.542840,4311,25.8,agree
R7-4311-33,43,熊本県,4311,天草,永芳医院,天草市,matched,normalized_exact,130.19163491,32.45436106,unique,診療所,432243670536,永芳医院,熊本県天草市栄町１２ー３１,130.191313,32.454691,4311,47.5,agree
R7-4311-34,43,熊本県,4311,天草,大塚泌尿器科クリニック,天草市,matched,normalized_exact,130.1911925,32.45823893,unique,診療所,432243670376,大塚泌尿器科クリニック,熊本県天草市東浜町１４ー１５,130.191208,32.458179,4311,6.8,agree
R7-4311-35,43,熊本県,4311,天草,開内科医院,天草市,matched,normalized_exact,130.22238955,32.42444509,unique,診療所,432243631108,開内科医院,熊本県天草市下浦町２０９０ー１,130.222288,32.424434,4311,9.6,agree
R7-4311-36,43,熊本県,4311,天草,村上医院,上天草市,matched,normalized_exact,130.4087175,32.4395931,unique,診療所,432243630983,村上医院,熊本県上天草市姫戸町姫浦２５２８ー６,130.408729,32.439595,4311,1.1,agree
R7-4311-37,43,熊本県,4311,天草,小松医院,天草市,matched,normalized_exact,130.03119776347233,32.202597386555105,unique,診療所,432243670813,小松医院,熊本県天草市牛深町１４９８番地２７,130.028417,32.206877,4311,543.1,minor_gap
R7-4311-38,43,熊本県,4311,天草,中邑医院,天草市,matched,normalized_exact,130.03287808,32.21656457,unique,診療所,432243670158,中邑医院,熊本県天草市久玉町１４１１ー１３３,130.032946,32.216568,4311,6.4,agree
R7-4311-39,43,熊本県,4311,天草,一般社団法人天草郡市医師会立天草地域健診センター,天草市,matched,normalized_exact,130.1806678,32.4330786,none,,,,,,,,,no_reference
R7-4311-40,43,熊本県,4311,天草,福本医院,天草市,matched,normalized_exact,130.20754129,32.42284071,unique,診療所,432243630185,福本医院,熊本県天草市楠浦町２５９,130.207641,32.422621,4311,26.2,agree
R7-4311-41,43,熊本県,4311,天草,宮崎外科胃腸科医院,上天草市,matched,normalized_exact,130.4304885,32.58654393,unique,診療所,432243590430,宮崎外科胃腸科医院,熊本県上天草市大矢野町上１５１９,130.430371,32.586425,4311,17.2,agree
R7-4311-42,43,熊本県,4311,天草,福本眼科,上天草市,matched,normalized_exact,130.42811679,32.58419773,unique,診療所,432243590863,福本眼科,熊本県上天草市大矢野町上１２８３ー３,130.428188,32.584197,4311,6.7,agree
R7-4312-14,43,熊本県,4312,熊本・上益城,熊本大学病院,熊本市中央区,matched,normalized_exact,130.711737120801,32.796502716566856,unique,病院,431143310114,熊本大学病院,熊本県熊本市中央区本荘１ー１ー１,130.712630,32.797198,4312,113.8,minor_gap
R7-4312-15,43,熊本県,4312,熊本・上益城,桜十字病院,熊本市南区,matched,normalized_exact,130.71446459,32.75037024,unique,病院,431143310374,桜十字病院,熊本県熊本市南区御幸木部１ー１ー１,130.714490,32.750347,4312,3.5,agree
R7-4312-16,43,熊本県,4312,熊本・上益城,西日本病院,熊本市東区,matched,normalized_exact,130.77076063,32.82121962,unique,病院,431143310693,西日本病院,熊本県熊本市東区八反田３ー２０ー１,130.770679,32.821241,4312,8.0,agree
R7-4312-17,43,熊本県,4312,熊本・上益城,独立行政法人国立病院機構熊本医療センター,熊本市中央区,matched,normalized_exact,130.7001192,32.80357176,unique,病院,431143320120,国立病院機構熊本医療センター,熊本県熊本市中央区二の丸１ー５,130.700289,32.804147,4312,65.9,agree
R7-4312-18,43,熊本県,4312,熊本・上益城,熊本赤十字病院,熊本市東区,matched,normalized_exact,130.76210108,32.8067178,unique,病院,431143310417,熊本赤十字病院,熊本県熊本市東区長嶺南２ー１ー１,130.763433,32.808112,4312,198.8,minor_gap
R7-4312-19,43,熊本県,4312,熊本・上益城,済生会熊本病院,熊本市南区,matched,normalized_exact,130.70095629,32.76559661,unique,病院,431143310736,社会福祉法人恩賜財団済生会熊本病院,熊本県熊本市南区近見５ー３ー１,130.700977,32.765264,4312,37.0,agree
R7-4312-20,43,熊本県,4312,熊本・上益城,熊本市立熊本市民病院,熊本市東区,matched,normalized_exact,130.7637430576558,32.78749463373123,unique,病院,431143330149,熊本市立熊本市民病院,熊本県熊本市東区東町４ー１ー６０,130.762258,32.787111,4312,145.2,minor_gap
R7-4312-21,43,熊本県,4312,熊本・上益城,朝日野総合病院,熊本市北区,matched,normalized_exact,130.72469747,32.82328167,unique,病院,431143320306,朝日野総合病院,熊本県熊本市北区室園町１２ー１０,130.724662,32.823299,4312,3.8,agree
R7-4312-22,43,熊本県,4312,熊本・上益城,熊本機能病院,熊本市北区,matched,normalized_exact,130.71837192,32.84692388,unique,病院,431143320348,熊本機能病院,熊本県熊本市北区山室６ー８ー１,130.718315,32.846955,4312,6.3,agree
R7-4312-23,43,熊本県,4312,熊本・上益城,熊本中央病院,熊本市南区,matched,normalized_exact,130.72485352,32.77022352,unique,病院,431143310749,熊本中央病院,熊本県熊本市南区田井島１ー５ー１,130.724818,32.770309,4312,10.1,agree
R7-4312-24,43,熊本県,4312,熊本・上益城,夢眠ホスピタルくまもと,熊本市南区,unmatched,none,,,unique,病院,431143310648,夢眠ホスピタルくまもと,熊本県熊本市南区御幸笛田２ー１５ー６,130.709834,32.763493,4312,,missing_with_reference
R7-4312-25,43,熊本県,4312,熊本・上益城,一般社団法人 熊本市医師会 熊本地域医療センター,熊本市中央区,matched,normalized_exact,130.70823351,32.79384332,unique,病院,431143310576,一般社団法人熊本市医師会熊本地域医療センター,熊本県熊本市中央区本荘５ー１６ー１０,130.708230,32.793840,4312,0.5,agree
R7-4312-26,43,熊本県,4312,熊本・上益城,熊本整形外科病院,熊本市中央区,matched,normalized_exact,130.71474283,32.79742712,unique,病院,431143330152,熊本整形外科病院,熊本県熊本市中央区新屋敷１ー１７ー１,130.714746,32.797465,4312,4.2,agree
R7-4312-27,43,熊本県,4312,熊本・上益城,くまもと森都総合病院,熊本市中央区,matched,normalized_exact,130.724181138708,32.80250722690103,unique,病院,431143330110,くまもと森都総合病院,熊本県熊本市中央区大江３ー２ー６５,130.718407,32.801345,4312,554.9,minor_gap
R7-4312-28,43,熊本県,4312,熊本・上益城,御幸病院,熊本市南区,matched,normalized_exact,130.71068034,32.75907878,unique,病院,431143310606,御幸病院,熊本県熊本市南区御幸笛田６ー７ー４０,130.710726,32.759077,4312,4.3,agree
R7-4312-29,43,熊本県,4312,熊本・上益城,医療法人金澤会 青磁野リハビリテーション病院,熊本市西区,matched,normalized_exact,130.69145054,32.80795943,none,,,,,,,,,no_reference
R7-4312-30,43,熊本県,4312,熊本・上益城,江南病院,熊本市中央区,matched,normalized_exact,130.72993699,32.80964741,unique,病院,431143310202,江南病院,熊本県熊本市中央区渡鹿５ー１ー３７,130.730323,32.810625,4312,114.5,minor_gap
R7-4312-31,43,熊本県,4312,熊本・上益城,くまもと成仁病院,熊本市東区,matched,normalized_exact,130.79278971,32.81687174,unique,病院,431143330019,くまもと成仁病院,熊本県熊本市東区戸島２ー３ー１５,130.792925,32.816706,4312,22.3,agree
R7-4312-32,43,熊本県,4312,熊本・上益城,九州記念病院,熊本市中央区,matched,normalized_exact,130.73172526,32.79097222,unique,病院,431143310071,九州記念病院,熊本県熊本市中央区水前寺公園３ー３８,130.731695,32.790969,4312,2.9,agree
R7-4312-33,43,熊本県,4312,熊本・上益城,十善病院,熊本市中央区,matched,normalized_exact,130.71321398,32.78672418,unique,病院,431143310651,十善病院,熊本県熊本市中央区南熊本３ー６ー３４,130.713186,32.786763,4312,5.0,agree
R7-4312-34,43,熊本県,4312,熊本・上益城,杉村病院,熊本市中央区,matched,normalized_exact,130.7086773,32.7946582,unique,病院,431143310257,杉村病院,熊本県熊本市中央区本荘３ー７ー１８,130.708591,32.794768,4312,14.6,agree
R7-4312-35,43,熊本県,4312,熊本・上益城,聖ヶ塔病院,熊本市西区,matched,normalized_exact,130.58230405,32.8357473,unique,病院,431143510044,聖ヶ塔病院,熊本県熊本市西区河内町船津８９７,130.582335,32.836003,4312,28.6,agree
R7-4312-36,43,熊本県,4312,熊本・上益城,大腸肛門病センター高野病院,熊本市中央区,matched,normalized_exact,130.72474693364583,32.80265721876493,unique,病院,431143330123,大腸肛門病センター高野病院,熊本県熊本市中央区大江３丁目２の５５,130.724820,32.802592,4312,10.0,agree
R7-4312-37,43,熊本県,4312,熊本・上益城,熊本第一病院,熊本市南区,matched,normalized_exact,130.72601541,32.7677221,unique,病院,431143330022,熊本第一病院,熊本県熊本市南区田迎町田井島２２４,130.726030,32.767690,4312,3.8,agree
R7-4312-38,43,熊本県,4312,熊本・上益城,さくら病院,益城町,matched,normalized_exact,130.78638238,32.78993273,unique,病院,431143570071,さくら病院,熊本県上益城郡益城町広崎１４４５ー１５,130.786416,32.790030,4312,11.3,agree
R7-4312-39,43,熊本県,4312,熊本・上益城,社会医療法人愛育会福田病院,熊本市中央区,matched,normalized_exact,130.6987942130984,32.800331501993796,unique,病院,431143320234,社会医療法人愛育会　福田病院,熊本県熊本市中央区新町２ー２ー６,130.698723,32.800075,4312,29.3,agree
R7-4312-40,43,熊本県,4312,熊本・上益城,リハビリテーションセンター 熊本回生会病院,嘉島町,matched,normalized_exact,130.737659,32.747639,unique,病院,431143570026,リハビリテーションセンター熊本回生会病院,熊本県上益城郡嘉島町鯰１８８０,130.737663,32.747661,4312,2.5,agree
R7-4312-41,43,熊本県,4312,熊本・上益城,平成とうや病院,熊本市南区,matched,normalized_exact,130.7188496,32.7668762,unique,病院,431143330080,平成とうや病院,熊本県熊本市南区出仲間８ー２ー１５,130.718850,32.766876,4312,0.0,agree
R7-4312-42,43,熊本県,4312,熊本・上益城,菊南病院,熊本市北区,matched,normalized_exact,130.7269365,32.85888631,unique,病院,431143510028,菊南病院,熊本県熊本市北区鶴羽田３ー１ー５３,130.726965,32.858837,4312,6.1,agree
R7-4312-43,43,熊本県,4312,熊本・上益城,医療法人 相生会 にしくまもと病院,熊本市南区,matched,normalized_suffix,130.67570064,32.7092585,none,,,,,,,,,no_reference
R7-4312-44,43,熊本県,4312,熊本・上益城,武蔵ヶ丘病院,熊本市北区,matched,normalized_exact,130.76214193,32.84581163,unique,病院,431143320263,武蔵ヶ丘病院,熊本県熊本市北区楠７ー１５ー１,130.762163,32.845991,4312,20.0,agree
R7-4312-45,43,熊本県,4312,熊本・上益城,水前寺とうや病院,熊本市中央区,matched,normalized_exact,130.73615126,32.79468641,unique,病院,431143310462,水前寺とうや病院,熊本県熊本市中央区水前寺５丁目２ー２２,130.735969,32.794827,4312,23.1,agree
R7-4312-46,43,熊本県,4312,熊本・上益城,熊本託麻台リハビリテーション病院,熊本市中央区,matched,normalized_exact,130.7598931662228,32.80537248175713,unique,病院,431143330093,熊本託麻台リハビリテーション病院,熊本県熊本市中央区帯山８ー２ー１,130.760543,32.805736,4312,73.0,agree
R7-4312-47,43,熊本県,4312,熊本・上益城,くまもと成城病院,熊本市北区,matched,normalized_exact,130.72325132450197,32.82354055982156,unique,病院,431143320276,くまもと成城病院,熊本県熊本市北区室園町１０ー１７,130.723240,32.823666,4312,14.0,agree
R7-4312-48,43,熊本県,4312,熊本・上益城,あきた病院,熊本市南区,matched,normalized_exact,130.65369457,32.75267951,unique,病院,431143510057,あきた病院,熊本県熊本市南区会富町１１２０,130.653770,32.752651,4312,7.7,agree
R7-4312-49,43,熊本県,4312,熊本・上益城,くまもと江津湖療育医療センター,熊本市東区,matched,normalized_exact,130.7293651296188,32.75967915000528,unique,病院,431143310723,くまもと江津湖療育医療センター,熊本県熊本市東区画図町重富５７５,130.729374,32.759702,4312,2.7,agree
R7-4312-50,43,熊本県,4312,熊本・上益城,くまもと南部広域病院,熊本市南区,matched,normalized_exact,130.75110900136073,32.71645984302137,unique,病院,431143580029,くまもと南部広域病院,熊本県熊本市南区城南町舞原無番地,130.751145,32.716668,4312,23.4,agree
R7-4312-51,43,熊本県,4312,熊本・上益城,熊本市立植木病院,熊本市北区,matched,normalized_exact,130.6984165,32.90267775,unique,病院,431143540157,熊本市立植木病院,熊本県熊本市北区植木町岩野２８５ー２９,130.698416,32.902583,4312,10.5,agree
R7-4312-52,43,熊本県,4312,熊本・上益城,鶴田病院,熊本市東区,matched,normalized_exact,130.7467079,32.80761176,none,,,,,,,,,no_reference
R7-4312-53,43,熊本県,4312,熊本・上益城,ひかりテラス病院,熊本市南区,unmatched,none,,,unique,病院,431143580032,ひかりテラス病院,熊本県熊本市南区城南町今吉野１０２０,130.736473,32.717806,4312,,missing_with_reference
R7-4312-54,43,熊本県,4312,熊本・上益城,成尾整形外科病院,熊本市中央区,matched,normalized_exact,130.72098741,32.79190321,unique,病院,431143310475,成尾整形外科病院,熊本県熊本市中央区岡田町１２ー２４,130.721243,32.791941,4312,24.3,agree
R7-4312-55,43,熊本県,4312,熊本・上益城,くわみず病院,熊本市中央区,matched,normalized_exact,130.74322539,32.78630745,unique,病院,431143310169,くわみず病院,熊本県熊本市中央区神水１ー１４ー４１,130.743223,32.786408,4312,11.2,agree
R7-4312-56,43,熊本県,4312,熊本・上益城,寺尾病院,熊本市北区,matched,normalized_exact,130.69267144,32.89279622,unique,病院,431143510015,寺尾病院,熊本県熊本市北区小糸山町７５９,130.692673,32.892858,4312,6.9,agree
R7-4312-57,43,熊本県,4312,熊本・上益城,谷田病院,甲佐町,matched,normalized_exact,130.81014489,32.65101066,unique,病院,431143570097,谷田病院,熊本県上益城郡甲佐町岩下１２３,130.810440,32.651051,4312,28.0,agree
R7-4312-58,43,熊本県,4312,熊本・上益城,矢部広域病院,山都町,matched,normalized_exact,130.98438565,32.68479419,unique,病院,431143570101,矢部広域病院,熊本県上益城郡山都町下馬尾２０４,130.984398,32.684789,4312,1.3,agree
