record_id,area_code,facility_name,facility_name_normalized,municipality,match_status,match_method,reason_code,candidate_count,match_score,p04_feature_index,p04_name,p04_name_normalized,p04_category,p04_address,p04_municipality,p04_beds,longitude,latitude
R7-0104-64,0104,医療法人　札幌東和病院,札幌東和病院,札幌市東区,matched,normalized_exact,,1,,431,札幌東和病院,札幌東和病院,1,札幌市東区北30条東18丁目8番1号,札幌市東区,210,141.3769194,43.10101529
R7-0104-65,0104,医療法人渓和会江別病院,渓和会江別病院,江別市,matched,normalized_exact,,1,,300,医療法人渓和会江別病院,渓和会江別病院,1,江別市野幌代々木町81番地の6,江別市,199,141.5195647,43.09296059
R7-0104-66,0104,社会医療法人北晨会恵み野病院,北晨会恵み野病院,恵庭市,matched,normalized_exact,,1,,282,医療法人北晨会恵み野病院,北晨会恵み野病院,1,恵庭市恵み野西2丁目3番地5,恵庭市,199,141.5775043,42.90038303
R7-0104-67,0104,医療法人社団　静和会　静和記念病院,静和会静和記念病院,札幌市西区,matched,normalized_exact,,1,,322,医療法人社団静和会　静和記念病院,静和会静和記念病院,1,札幌市西区琴似1条5丁目1番1号,札幌市西区,95,141.30481457054015,43.074913505373814
R7-0104-68,0104,社会医療法人豊生会　東苗穂病院,豊生会東苗穂病院,札幌市東区,matched,normalized_exact,,1,,424,医療法人社団豊生会　東苗穂病院,豊生会東苗穂病院,1,札幌市東区東苗穂3条1丁目2番18号,札幌市東区,161,141.39918176691316,43.088477183792975
R7-0104-69,0104,市立千歳市民病院,市立千歳市民病院,千歳市,matched,normalized_exact,,1,,291,市立千歳市民病院,市立千歳市民病院,1,千歳市北光2丁目1番1号,千歳市,190,141.6398488,42.84386818
R7-0104-70,0104,医療法人為久会 札幌共立五輪橋病院,為久会札幌共立五輪橋病院,札幌市南区,matched,normalized_exact,,1,,352,医療法人為久会　札幌共立五輪橋病院,為久会札幌共立五輪橋病院,1,札幌市南区川沿2条1丁目2番54号,札幌市南区,188,141.3382178,42.99854372
R7-0104-71,0104,医療法人　讃生会　北野病院,讃生会北野病院,札幌市清田区,unmatched,none,no_name_match,0,,,,,,,,,,
R7-0104-72,0104,医療福祉センター札幌あゆみの園,医療福祉センタ札幌あゆみの園,札幌市白石区,matched,normalized_exact,,1,,402,医療福祉センター札幌あゆみの園,医療福祉センタ札幌あゆみの園,1,札幌市白石区川北2254番地1,札幌市白石区,186,141.4388244,43.07143425
R7-0104-73,0104,交雄会新さっぽろ病院,交雄会新さっぽろ病院,札幌市厚別区,unmatched,none,no_name_match,0,,,,,,,,,,
R7-0104-74,0104,医療法人社団 明生会 イムス札幌消化器中央総合病院,明生会イムス札幌消化器中央総合病院,札幌市西区,matched,normalized_exact,,1,,320,医療法人社団　明生会　イムス札幌消化器中央総合病院,明生会イムス札幌消化器中央総合病院,1,札幌市西区八軒2条西1丁目1番1号,札幌市西区,183,141.3100427921703,43.08296966306643
R7-0104-75,0104,医療法人社団エス・エス・ジェイ 札幌整形循環器病院,エスエスジェイ札幌整形循環器病院,札幌市清田区,matched,normalized_exact,,1,,357,医療法人社団エス・エス・ジェイ　札幌整形循環器病院,エスエスジェイ札幌整形循環器病院,1,札幌市清田区北野1条2丁目11番30号,札幌市清田区,181,141.431071350887,43.006856296263116
R7-0104-76,0104,札幌中央病院,札幌中央病院,札幌市中央区,matched,normalized_exact,,1,,480,札幌中央病院,札幌中央病院,1,札幌市中央区南9条西10丁目1番50号,札幌市中央区,180,141.3430866,43.04758432
R7-0104-77,0104,北海道内科リウマチ科病院,北海道内科リウマチ科病院,札幌市西区,matched,normalized_exact,,1,,323,北海道内科リウマチ科病院,北海道内科リウマチ科病院,1,札幌市西区琴似1条3丁目1番45号,札幌市西区,180,141.3068891,43.077398
R7-0104-78,0104,医療法人喬成会花川病院,喬成会花川病院,石狩市,matched,normalized_exact,,1,,295,医療法人喬成会花川病院,喬成会花川病院,1,石狩市花川南7条5丁目2番地,石狩市,180,141.2930293,43.14040352
R7-0104-79,0104,医療法人彰和会 北海道消化器科病院,彰和会北海道消化器科病院,札幌市東区,matched,normalized_exact,,1,,420,医療法人彰和会　北海道消化器科病院,彰和会北海道消化器科病院,1,札幌市東区本町1条1丁目2番10号,札幌市東区,199,141.3790054,43.08061934
R7-0104-80,0104,社会医療法人　医仁会 中村記念南病院,医仁会中村記念南病院,札幌市南区,matched,normalized_exact,,1,,350,社会医療法人医仁会　中村記念南病院,医仁会中村記念南病院,1,札幌市南区川沿2条2丁目3番1号,札幌市南区,173,141.3352789993911,42.99760828371205
R7-0104-81,0104,自衛隊札幌病院,自衛隊札幌病院,札幌市南区,matched,normalized_exact,,1,,345,自衛隊札幌病院,自衛隊札幌病院,1,札幌市南区真駒内１７番地,札幌市南区,200,141.3535342942266,43.00606212532921
R7-0104-82,0104,社会医療法人柏葉会　札幌柏葉会病院,柏葉会札幌柏葉会病院,札幌市豊平区,unmatched,none,no_name_match,0,,,,,,,,,,
R7-0104-83,0104,医療法人北志会 札幌ライラック病院,北志会札幌ライラック病院,札幌市豊平区,matched,normalized_exact,,1,,372,医療法人北志会　札幌ライラック病院,北志会札幌ライラック病院,1,札幌市豊平区豊平6条8丁目2番18号,札幌市豊平区,167,141.3722157,43.04658604
R7-0104-84,0104,一般財団法人 札幌同交会病院,札幌同交会病院,札幌市中央区,matched,normalized_exact,,1,,486,一般財団法人　札幌同交会病院,札幌同交会病院,1,札幌市中央区南2条西19丁目291番地,札幌市中央区,166,141.3279874,43.05477991
R7-0104-85,0104,医療法人菊郷会 愛育病院,菊郷会愛育病院,札幌市中央区,matched,normalized_exact,,1,,483,医療法人菊郷会　愛育病院,菊郷会愛育病院,1,札幌市中央区南4条西25丁目2番1号,札幌市中央区,164,141.3209797224051,43.052231525572154
R7-0104-86,0104,社会医療法人 札幌清田整形外科病院,札幌清田整形外科病院,札幌市清田区,matched,normalized_exact,,1,,360,社会医療法人　札幌清田整形外科病院,札幌清田整形外科病院,1,札幌市清田区清田1条4丁目1番50号,札幌市清田区,109,141.44020145757244,42.99946995280589
R7-0104-87,0104,医療法人社団藤花会江別谷藤病院,藤花会江別谷藤病院,江別市,matched,normalized_exact,,1,,299,医療法人社団藤花会江別谷藤病院,藤花会江別谷藤病院,1,江別市幸町22番地1,江別市,122,141.5358487931919,43.10100312641153
R7-0104-88,0104,医療法人社団札幌道都病院,札幌道都病院,札幌市東区,matched,normalized_exact,,1,,438,医療法人社団札幌道都病院,札幌道都病院,1,札幌市東区北17条東14丁目3番2号,札幌市東区,188,141.37166924028557,43.08483120790167
R7-0104-89,0104,札幌渓仁会リハビリテーション病院,札幌渓仁会リハビリテション病院,札幌市中央区,matched,normalized_exact,,1,,496,札幌渓仁会リハビリテーション病院,札幌渓仁会リハビリテション病院,1,札幌市中央区北１０条西１７丁目３６－１３,札幌市中央区,155,141.32800064179233,43.07047515800514
R7-0104-90,0104,医療法人菊郷会 札幌センチュリー病院,菊郷会札幌センチュリ病院,札幌市白石区,matched,normalized_exact,,1,,403,医療法人菊郷会　札幌センチュリー病院,菊郷会札幌センチュリ病院,1,札幌市白石区菊水元町5条3丁目5番10号,札幌市白石区,150,141.407373,43.06854969
R7-0104-91,0104,医療法人社団明生会 イムス札幌リハビリテーション病院,明生会イムス札幌リハビリテション病院,札幌市手稲区,candidate_only,none,no_name_match,1601,0.9474,310,医療法人社団明生会　イムス札幌内科リハビリテーション病院,明生会イムス札幌内科リハビリテション病院,1,札幌市手稲区手稲金山124番地,札幌市手稲区,150,,
R7-0104-92,0104,医療法人社団我汝会えにわ病院,我汝会えにわ病院,恵庭市,matched,normalized_exact,,1,,277,医療法人社団我汝会えにわ病院,我汝会えにわ病院,1,恵庭市黄金中央2丁目1番地1,恵庭市,150,141.5879273155401,42.882790319308576
R7-0104-93,0104,医療法人社団恵庭南病院,恵庭南病院,恵庭市,matched,normalized_exact,,1,,276,医療法人社団恵庭南病院,恵庭南病院,1,恵庭市住吉町2丁目4番14号,恵庭市,150,141.58282246329736,42.87736862567951
R7-0104-94,0104,札幌南一条病院,札幌南一条病院,札幌市中央区,matched,normalized_exact,,1,,492,札幌南一条病院,札幌南一条病院,1,札幌市中央区南1条西13丁目317番地1,札幌市中央区,147,141.3373071,43.056641
R7-0104-95,0104,医療法人社団翔仁会輪厚三愛病院,翔仁会輪厚三愛病院,北広島市,matched,normalized_exact,,1,,274,医療法人社団翔仁会輪厚三愛病院,翔仁会輪厚三愛病院,1,北広島市輪厚704番地16,北広島市,146,141.50828232905818,42.94424651292949
R7-0104-96,0104,医療法人 札幌麻生脳神経外科病院,札幌麻生脳神経外科病院,札幌市東区,matched,normalized_exact,,1,,435,医療法人札幌麻生脳神経外科病院,札幌麻生脳神経外科病院,1,札幌市東区北22条東1丁目1番40号,札幌市東区,145,141.349864,43.088237
R7-0104-97,0104,勤医協札幌西区病院,勤医協札幌西区病院,札幌市西区,matched,normalized_exact,,1,,329,勤医協札幌西区病院,勤医協札幌西区病院,1,札幌市西区西町北19丁目1番5号,札幌市西区,144,141.2768401,43.086773
R7-0104-98,0104,社会医療法人貞仁会　新札幌ひばりが丘病院,貞仁会新札幌ひばりが丘病院,札幌市厚別区,candidate_only,none,no_name_match,1601,0.8,391,医療法人潤和会　札幌ひばりが丘病院,潤和会札幌ひばりが丘病院,1,札幌市厚別区厚別中央3条2丁目12番1号,札幌市厚別区,176,,
R7-0104-99,0104,医療法人秀友会 札幌秀友会病院,秀友会札幌秀友会病院,札幌市手稲区,matched,normalized_exact,,1,,309,医療法人秀友会　札幌秀友会病院,秀友会札幌秀友会病院,1,札幌市手稲区新発寒5条6丁目2番1号,札幌市手稲区,141,141.2684825,43.11672703
R7-0104-100,0104,社会医療法人孝仁会 札幌第一病院,孝仁会札幌第一病院,札幌市西区,matched,normalized_exact,,1,,324,社会医療法人孝仁会　札幌第一病院,孝仁会札幌第一病院,1,札幌市西区二十四軒4条3丁目4番26号,札幌市西区,141,141.30731287574272,43.076322029488956
R7-0104-101,0104,医療法人豊和会 新札幌豊和会病院,豊和会新札幌豊和会病院,札幌市厚別区,matched,normalized_exact,,1,,395,医療法人豊和会　新札幌豊和会病院,豊和会新札幌豊和会病院,1,札幌市厚別区大谷地東2丁目5番12号,札幌市厚別区,140,141.4535208211938,43.02934983638042
R7-0104-102,0104,医療法人社団いずみ会北星病院,いずみ会北星病院,千歳市,matched,normalized_exact,,1,,280,医療法人社団いずみ会北星病院,いずみ会北星病院,1,千歳市清流5丁目1番1号,千歳市,140,141.6586591911232,42.84220363291054
R7-0104-103,0104,社会医療法人即仁会北広島病院,即仁会北広島病院,北広島市,matched,normalized_exact,,1,,288,社会医療法人即仁会北広島病院,即仁会北広島病院,1,北広島市中央6丁目2番地2,北広島市,90,141.5644150508853,42.979617326884046
R7-0104-104,0104,社会医療法人延山会 北成病院,延山会北成病院,札幌市北区,matched,normalized_exact,,1,,450,社会医療法人延山会　北成病院,延山会北成病院,1,札幌市北区新川西3条2丁目10番1号,札幌市北区,138,141.28741272574692,43.12428086883208
R7-0104-105,0104,慈啓会病院,慈啓会病院,札幌市中央区,matched,normalized_exact,,1,,471,慈啓会病院,慈啓会病院,1,札幌市中央区旭ヶ丘5丁目6番50号,札幌市中央区,235,141.3228329,43.03633475
R7-0104-106,0104,社会医療法人恵佑会第２病院,恵佑会第2病院,札幌市白石区,matched,normalized_exact,,1,,408,社会医療法人恵佑会第２病院,恵佑会第2病院,1,札幌市白石区本通13丁目北7番1号,札幌市白石区,135,141.4267146946786,43.04118212388846
R7-0104-107,0104,新さっぽろ脳神経外科病院,新さっぽろ脳神経外科病院,札幌市厚別区,matched,normalized_exact,,1,,396,医療法人新さっぽろ脳神経外科病院,新さっぽろ脳神経外科病院,1,札幌市厚別区上野幌1条2丁目1番10号,札幌市厚別区,135,141.4692016,43.02264324
R7-0104-108,0104,医療法人社団 土田病院,土田病院,札幌市中央区,matched,normalized_exact,,1,,475,医療法人社団　土田病院,土田病院,1,札幌市中央区南21条西9丁目2－11,札幌市中央区,134,141.34757564026603,43.03135035490637
R7-0104-109,0104,医療法人社団翔嶺館 札幌優翔館病院,翔嶺館札幌優翔館病院,札幌市北区,matched,normalized_exact,,1,,444,医療法人社団翔嶺館　札幌優翔館病院,翔嶺館札幌優翔館病院,1,札幌市北区東茨戸２条２丁目８番２５号,札幌市北区,134,141.35792091668287,43.16471175025883
R7-0104-110,0104,医療法人社団 研仁会 北海道脳神経外科記念病院,研仁会北海道脳神経外科記念病院,札幌市西区,matched,normalized_exact,,1,,317,医療法人社団研仁会　北海道脳神経外科記念病院,研仁会北海道脳神経外科記念病院,1,札幌市西区八軒9条東5丁目1-20,札幌市西区,134,141.32626297197157,43.08519141026111
