published_fy,pref_code,pref_name,area_code,area_name,bed_function,series,year,beds
R7,01,北海道,0109,西胆振,急性期,実績,2022,1249
R7,01,北海道,0109,西胆振,急性期,実績,2023,1208
R7,01,北海道,0109,西胆振,急性期,実績,2024,1176
R7,01,北海道,0109,西胆振,急性期,実績,2025,1176
R7,01,北海道,0109,西胆振,急性期,見込量,2026,1110
R7,01,北海道,0109,西胆振,急性期,必要数,2025,800
R7,01,北海道,0109,西胆振,回復期,実績,2015,574
R7,01,北海道,0109,西胆振,回復期,実績,2018,605
R7,01,北海道,0109,西胆振,回復期,実績,2019,605
R7,01,北海道,0109,西胆振,回復期,実績,2020,606
R7,01,北海道,0109,西胆振,回復期,実績,2021,312
R7,01,北海道,0109,西胆振,回復期,実績,2022,316
R7,01,北海道,0109,西胆振,回復期,実績,2023,355
R7,01,北海道,0109,西胆振,回復期,実績,2024,630
R7,01,北海道,0109,西胆振,回復期,実績,2025,630
R7,01,北海道,0109,西胆振,回復期,見込量,2026,630
R7,01,北海道,0109,西胆振,回復期,必要数,2025,620
R7,01,北海道,0109,西胆振,慢性期,実績,2015,1576
R7,01,北海道,0109,西胆振,慢性期,実績,2018,1438
R7,01,北海道,0109,西胆振,慢性期,実績,2019,1593
R7,01,北海道,0109,西胆振,慢性期,実績,2020,1540
R7,01,北海道,0109,西胆振,慢性期,実績,2021,1473
R7,01,北海道,0109,西胆振,慢性期,実績,2022,1444
R7,01,北海道,0109,西胆振,慢性期,実績,2023,1312
R7,01,北海道,0109,西胆振,慢性期,実績,2024,1174
R7,01,北海道,0109,西胆振,慢性期,実績,2025,1174
R7,01,北海道,0109,西胆振,慢性期,見込量,2026,1022
R7,01,北海道,0109,西胆振,慢性期,必要数,2025,1127
R7,01,北海道,0110,東胆振,合計,実績,2015,2226
R7,01,北海道,0110,東胆振,合計,実績,2018,2215
R7,01,北海道,0110,東胆振,合計,実績,2019,2177
R7,01,北海道,0110,東胆振,合計,実績,2020,2131
R7,01,北海道,0110,東胆振,合計,実績,2021,2145
R7,01,北海道,0110,東胆振,合計,実績,2022,2010
R7,01,北海道,0110,東胆振,合計,実績,2023,1931
R7,01,北海道,0110,東胆振,合計,実績,2024,1969
R7,01,北海道,0110,東胆振,合計,実績,2025,1969
R7,01,北海道,0110,東胆振,合計,見込量,2026,1898
R7,01,北海道,0110,東胆振,合計,必要数,2025,2462
R7,01,北海道,0110,東胆振,高度急性期,実績,2015,24
R7,01,北海道,0110,東胆振,高度急性期,実績,2018,33
R7,01,北海道,0110,東胆振,高度急性期,実績,2019,33
R7,01,北海道,0110,東胆振,高度急性期,実績,2020,33
R7,01,北海道,0110,東胆振,高度急性期,実績,2021,33
R7,01,北海道,0110,東胆振,高度急性期,実績,2022,33
R7,01,北海道,0110,東胆振,高度急性期,実績,2023,33
R7,01,北海道,0110,東胆振,高度急性期,実績,2024,33
R7,01,北海道,0110,東胆振,高度急性期,実績,2025,33
R7,01,北海道,0110,東胆振,高度急性期,見込量,2026,33
R7,01,北海道,0110,東胆振,高度急性期,必要数,2025,233
R7,01,北海道,0110,東胆振,急性期,実績,2015,1407
R7,01,北海道,0110,東胆振,急性期,実績,2018,1374
R7,01,北海道,0110,東胆振,急性期,実績,2019,1336
R7,01,北海道,0110,東胆振,急性期,実績,2020,1321
R7,01,北海道,0110,東胆振,急性期,実績,2021,1329
R7,01,北海道,0110,東胆振,急性期,実績,2022,1265
R7,01,北海道,0110,東胆振,急性期,実績,2023,1226
R7,01,北海道,0110,東胆振,急性期,実績,2024,1270
R7,01,北海道,0110,東胆振,急性期,実績,2025,1270
R7,01,北海道,0110,東胆振,急性期,見込量,2026,1270
R7,01,北海道,0110,東胆振,急性期,必要数,2025,752
R7,01,北海道,0110,東胆振,回復期,実績,2015,240
R7,01,北海道,0110,東胆振,回復期,実績,2018,279
R7,01,北海道,0110,東胆振,回復期,実績,2019,279
R7,01,北海道,0110,東胆振,回復期,実績,2020,275
R7,01,北海道,0110,東胆振,回復期,実績,2021,275
R7,01,北海道,0110,東胆振,回復期,実績,2022,298
R7,01,北海道,0110,東胆振,回復期,実績,2023,279
R7,01,北海道,0110,東胆振,回復期,実績,2024,273
R7,01,北海道,0110,東胆振,回復期,実績,2025,273
R7,01,北海道,0110,東胆振,回復期,見込量,2026,235
R7,01,北海道,0110,東胆振,回復期,必要数,2025,800
R7,01,北海道,0110,東胆振,慢性期,実績,2015,555
R7,01,北海道,0110,東胆振,慢性期,実績,2018,529
R7,01,北海道,0110,東胆振,慢性期,実績,2019,529
R7,01,北海道,0110,東胆振,慢性期,実績,2020,502
R7,01,北海道,0110,東胆振,慢性期,実績,2021,508
R7,01,北海道,0110,東胆振,慢性期,実績,2022,414
R7,01,北海道,0110,東胆振,慢性期,実績,2023,393
R7,01,北海道,0110,東胆振,慢性期,実績,2024,393
R7,01,北海道,0110,東胆振,慢性期,実績,2025,393
R7,01,北海道,0110,東胆振,慢性期,見込量,2026,360
R7,01,北海道,0110,東胆振,慢性期,必要数,2025,677
R7,01,北海道,0111,日高,合計,実績,2015,590
R7,01,北海道,0111,日高,合計,実績,2018,567
R7,01,北海道,0111,日高,合計,実績,2019,579
R7,01,北海道,0111,日高,合計,実績,2020,579
R7,01,北海道,0111,日高,合計,実績,2021,595
R7,01,北海道,0111,日高,合計,実績,2022,623
R7,01,北海道,0111,日高,合計,実績,2023,603
R7,01,北海道,0111,日高,合計,実績,2024,534
R7,01,北海道,0111,日高,合計,実績,2025,534
R7,01,北海道,0111,日高,合計,見込量,2026,483
R7,01,北海道,0111,日高,合計,必要数,2025,637
R7,01,北海道,0111,日高,高度急性期,実績,2015,0
R7,01,北海道,0111,日高,高度急性期,実績,2018,0
R7,01,北海道,0111,日高,高度急性期,実績,2019,0
R7,01,北海道,0111,日高,高度急性期,実績,2020,0
R7,01,北海道,0111,日高,高度急性期,実績,2021,0
R7,01,北海道,0111,日高,高度急性期,実績,2022,0
R7,01,北海道,0111,日高,高度急性期,実績,2023,0
R7,01,北海道,0111,日高,高度急性期,実績,2024,0
R7,01,北海道,0111,日高,高度急性期,実績,2025,0
R7,01,北海道,0111,日高,高度急性期,見込量,2026,0
R7,01,北海道,0111,日高,高度急性期,必要数,2025,20
R7,01,北海道,0111,日高,急性期,実績,2015,273
R7,01,北海道,0111,日高,急性期,実績,2018,307
R7,01,北海道,0111,日高,急性期,実績,2019,253
R7,01,北海道,0111,日高,急性期,実績,2020,287
R7,01,北海道,0111,日高,急性期,実績,2021,291
R7,01,北海道,0111,日高,急性期,実績,2022,307
R7,01,北海道,0111,日高,急性期,実績,2023,287
R7,01,北海道,0111,日高,急性期,実績,2024,280
R7,01,北海道,0111,日高,急性期,実績,2025,280
R7,01,北海道,0111,日高,急性期,見込量,2026,280
R7,01,北海道,0111,日高,急性期,必要数,2025,103
R7,01,北海道,0111,日高,回復期,実績,2015,34
R7,01,北海道,0111,日高,回復期,実績,2018,0
R7,01,北海道,0111,日高,回復期,実績,2019,0
R7,01,北海道,0111,日高,回復期,実績,2020,0
R7,01,北海道,0111,日高,回復期,実績,2021,12
R7,01,北海道,0111,日高,回復期,実績,2022,0
R7,01,北海道,0111,日高,回復期,実績,2023,0
R7,01,北海道,0111,日高,回復期,実績,2024,43
R7,01,北海道,0111,日高,回復期,実績,2025,43
R7,01,北海道,0111,日高,回復期,見込量,2026,43
R7,01,北海道,0111,日高,回復期,必要数,2025,259
R7,01,北海道,0111,日高,慢性期,実績,2015,283
R7,01,北海道,0111,日高,慢性期,実績,2018,260
R7,01,北海道,0111,日高,慢性期,実績,2019,326
R7,01,北海道,0111,日高,慢性期,実績,2020,292
R7,01,北海道,0111,日高,慢性期,実績,2021,292
R7,01,北海道,0111,日高,慢性期,実績,2022,316
R7,01,北海道,0111,日高,慢性期,実績,2023,316
R7,01,北海道,0111,日高,慢性期,実績,2024,211
R7,01,北海道,0111,日高,慢性期,実績,2025,211
R7,01,北海道,0111,日高,慢性期,見込量,2026,160
R7,01,北海道,0111,日高,慢性期,必要数,2025,255
R7,01,北海道,0112,上川中部,合計,実績,2015,6491
R7,01,北海道,0112,上川中部,合計,実績,2018,6493
R7,01,北海道,0112,上川中部,合計,実績,2019,6441
R7,01,北海道,0112,上川中部,合計,実績,2020,6053
R7,01,北海道,0112,上川中部,合計,実績,2021,6241
R7,01,北海道,0112,上川中部,合計,実績,2022,6132
R7,01,北海道,0112,上川中部,合計,実績,2023,5886
R7,01,北海道,0112,上川中部,合計,実績,2024,5777
R7,01,北海道,0112,上川中部,合計,実績,2025,5777
R7,01,北海道,0112,上川中部,合計,見込量,2026,5601
R7,01,北海道,0112,上川中部,合計,必要数,2025,5625
R7,01,北海道,0112,上川中部,高度急性期,実績,2015,1250
R7,01,北海道,0112,上川中部,高度急性期,実績,2018,1288
R7,01,北海道,0112,上川中部,高度急性期,実績,2019,1286
R7,01,北海道,0112,上川中部,高度急性期,実績,2020,1327
R7,01,北海道,0112,上川中部,高度急性期,実績,2021,1284
R7,01,北海道,0112,上川中部,高度急性期,実績,2022,1327
R7,01,北海道,0112,上川中部,高度急性期,実績,2023,1305
R7,01,北海道,0112,上川中部,高度急性期,実績,2024,1240
R7,01,北海道,0112,上川中部,高度急性期,実績,2025,1240
R7,01,北海道,0112,上川中部,高度急性期,見込量,2026,1203
R7,01,北海道,0112,上川中部,高度急性期,必要数,2025,689
R7,01,北海道,0112,上川中部,急性期,実績,2015,3037
R7,01,北海道,0112,上川中部,急性期,実績,2018,2577
R7,01,北海道,0112,上川中部,急性期,実績,2019,2342
R7,01,北海道,0112,上川中部,急性期,実績,2020,2275
R7,01,北海道,0112,上川中部,急性期,実績,2021,2493
R7,01,北海道,0112,上川中部,急性期,実績,2022,2349
R7,01,北海道,0112,上川中部,急性期,実績,2023,2322
R7,01,北海道,0112,上川中部,急性期,実績,2024,1946
R7,01,北海道,0112,上川中部,急性期,実績,2025,1946
R7,01,北海道,0112,上川中部,急性期,見込量,2026,1883
R7,01,北海道,0112,上川中部,急性期,必要数,2025,1795
R7,01,北海道,0112,上川中部,回復期,実績,2015,481
R7,01,北海道,0112,上川中部,回復期,実績,2018,638
R7,01,北海道,0112,上川中部,回復期,実績,2019,869
R7,01,北海道,0112,上川中部,回復期,実績,2020,684
R7,01,北海道,0112,上川中部,回復期,実績,2021,705
R7,01,北海道,0112,上川中部,回復期,実績,2022,775
R7,01,北海道,0112,上川中部,回復期,実績,2023,815
R7,01,北海道,0112,上川中部,回復期,実績,2024,1044
R7,01,北海道,0112,上川中部,回復期,実績,2025,1044
R7,01,北海道,0112,上川中部,回復期,見込量,2026,1089
R7,01,北海道,0112,上川中部,回復期,必要数,2025,1613
R7,01,北海道,0112,上川中部,慢性期,実績,2015,1723
R7,01,北海道,0112,上川中部,慢性期,実績,2018,1990
R7,01,北海道,0112,上川中部,慢性期,実績,2019,1944
R7,01,北海道,0112,上川中部,慢性期,実績,2020,1767
R7,01,北海道,0112,上川中部,慢性期,実績,2021,1759
R7,01,北海道,0112,上川中部,慢性期,実績,2022,1681
R7,01,北海道,0112,上川中部,慢性期,実績,2023,1444
R7,01,北海道,0112,上川中部,慢性期,実績,2024,1547
R7,01,北海道,0112,上川中部,慢性期,実績,2025,1547
R7,01,北海道,0112,上川中部,慢性期,見込量,2026,1426
R7,01,北海道,0112,上川中部,慢性期,必要数,2025,1528
R7,01,北海道,0113,上川北部,合計,実績,2015,994
R7,01,北海道,0113,上川北部,合計,実績,2018,884
R7,01,北海道,0113,上川北部,合計,実績,2019,883
R7,01,北海道,0113,上川北部,合計,実績,2020,883
R7,01,北海道,0113,上川北部,合計,実績,2021,812
R7,01,北海道,0113,上川北部,合計,実績,2022,843
R7,01,北海道,0113,上川北部,合計,実績,2023,821
R7,01,北海道,0113,上川北部,合計,実績,2024,752
R7,01,北海道,0113,上川北部,合計,実績,2025,752
R7,01,北海道,0113,上川北部,合計,見込量,2026,752
R7,01,北海道,0113,上川北部,合計,必要数,2025,792
R7,01,北海道,0113,上川北部,高度急性期,実績,2015,11
R7,01,北海道,0113,上川北部,高度急性期,実績,2018,11
R7,01,北海道,0113,上川北部,高度急性期,実績,2019,11
R7,01,北海道,0113,上川北部,高度急性期,実績,2020,11
R7,01,北海道,0113,上川北部,高度急性期,実績,2021,11
R7,01,北海道,0113,上川北部,高度急性期,実績,2022,11
R7,01,北海道,0113,上川北部,高度急性期,実績,2023,11
R7,01,北海道,0113,上川北部,高度急性期,実績,2024,11
R7,01,北海道,0113,上川北部,高度急性期,実績,2025,11
R7,01,北海道,0113,上川北部,高度急性期,見込量,2026,11
R7,01,北海道,0113,上川北部,高度急性期,必要数,2025,63
R7,01,北海道,0113,上川北部,急性期,実績,2015,536
R7,01,北海道,0113,上川北部,急性期,実績,2018,372
R7,01,北海道,0113,上川北部,急性期,実績,2019,360
R7,01,北海道,0113,上川北部,急性期,実績,2020,360
R7,01,北海道,0113,上川北部,急性期,実績,2021,320
R7,01,北海道,0113,上川北部,急性期,実績,2022,315
R7,01,北海道,0113,上川北部,急性期,実績,2023,315
R7,01,北海道,0113,上川北部,急性期,実績,2024,256
R7,01,北海道,0113,上川北部,急性期,実績,2025,256
R7,01,北海道,0113,上川北部,急性期,見込量,2026,256
R7,01,北海道,0113,上川北部,急性期,必要数,2025,229
R7,01,北海道,0113,上川北部,回復期,実績,2015,102
R7,01,北海道,0113,上川北部,回復期,実績,2018,188
R7,01,北海道,0113,上川北部,回復期,実績,2019,229
R7,01,北海道,0113,上川北部,回復期,実績,2020,169
R7,01,北海道,0113,上川北部,回復期,実績,2021,128
R7,01,北海道,0113,上川北部,回復期,実績,2022,194
R7,01,北海道,0113,上川北部,回復期,実績,2023,230
R7,01,北海道,0113,上川北部,回復期,実績,2024,209
R7,01,北海道,0113,上川北部,回復期,実績,2025,209
R7,01,北海道,0113,上川北部,回復期,見込量,2026,209
R7,01,北海道,0113,上川北部,回復期,必要数,2025,251
R7,01,北海道,0113,上川北部,慢性期,実績,2015,345
R7,01,北海道,0113,上川北部,慢性期,実績,2018,313
R7,01,北海道,0113,上川北部,慢性期,実績,2019,283
R7,01,北海道,0113,上川北部,慢性期,実績,2020,343
R7,01,北海道,0113,上川北部,慢性期,実績,2021,353
R7,01,北海道,0113,上川北部,慢性期,実績,2022,323
R7,01,北海道,0113,上川北部,慢性期,実績,2023,265
R7,01,北海道,0113,上川北部,慢性期,実績,2024,276
R7,01,北海道,0113,上川北部,慢性期,実績,2025,276
R7,01,北海道,0113,上川北部,慢性期,見込量,2026,276
R7,01,北海道,0113,上川北部,慢性期,必要数,2025,249
R7,01,北海道,0114,富良野,合計,実績,2015,510
R7,01,北海道,0114,富良野,合計,実績,2018,491
R7,01,北海道,0114,富良野,合計,実績,2019,491
R7,01,北海道,0114,富良野,合計,実績,2020,448
R7,01,北海道,0114,富良野,合計,実績,2021,424
R7,01,北海道,0114,富良野,合計,実績,2022,484
R7,01,北海道,0114,富良野,合計,実績,2023,325
R7,01,北海道,0114,富良野,合計,実績,2024,343
R7,01,北海道,0114,富良野,合計,実績,2025,343
R7,01,北海道,0114,富良野,合計,見込量,2026,333
R7,01,北海道,0114,富良野,合計,必要数,2025,487
R7,01,北海道,0114,富良野,高度急性期,実績,2015,0
R7,01,北海道,0114,富良野,高度急性期,実績,2018,0
R7,01,北海道,0114,富良野,高度急性期,実績,2019,0
R7,01,北海道,0114,富良野,高度急性期,実績,2020,0
R7,01,北海道,0114,富良野,高度急性期,実績,2021,0
R7,01,北海道,0114,富良野,高度急性期,実績,2022,0
R7,01,北海道,0114,富良野,高度急性期,実績,2023,0
R7,01,北海道,0114,富良野,高度急性期,実績,2024,0
R7,01,北海道,0114,富良野,高度急性期,実績,2025,0
R7,01,北海道,0114,富良野,高度急性期,見込量,2026,0
R7,01,北海道,0114,富良野,高度急性期,必要数,2025,25
R7,01,北海道,0114,富良野,急性期,実績,2015,335
R7,01,北海道,0114,富良野,急性期,実績,2018,266
R7,01,北海道,0114,富良野,急性期,実績,2019,164
R7,01,北海道,0114,富良野,急性期,実績,2020,164
R7,01,北海道,0114,富良野,急性期,実績,2021,145
R7,01,北海道,0114,富良野,急性期,実績,2022,263
R7,01,北海道,0114,富良野,急性期,実績,2023,145
R7,01,北海道,0114,富良野,急性期,実績,2024,119
R7,01,北海道,0114,富良野,急性期,実績,2025,119
R7,01,北海道,0114,富良野,急性期,見込量,2026,119
R7,01,北海道,0114,富良野,急性期,必要数,2025,120
R7,01,北海道,0114,富良野,回復期,実績,2015,0
R7,01,北海道,0114,富良野,回復期,実績,2018,50
R7,01,北海道,0114,富良野,回復期,実績,2019,152
R7,01,北海道,0114,富良野,回復期,実績,2020,152
R7,01,北海道,0114,富良野,回復期,実績,2021,147
R7,01,北海道,0114,富良野,回復期,実績,2022,89
R7,01,北海道,0114,富良野,回復期,実績,2023,89
R7,01,北海道,0114,富良野,回復期,実績,2024,138
R7,01,北海道,0114,富良野,回復期,実績,2025,138
R7,01,北海道,0114,富良野,回復期,見込量,2026,128
R7,01,北海道,0114,富良野,回復期,必要数,2025,177
R7,01,北海道,0114,富良野,慢性期,実績,2015,175
R7,01,北海道,0114,富良野,慢性期,実績,2018,175
R7,01,北海道,0114,富良野,慢性期,実績,2019,175
R7,01,北海道,0114,富良野,慢性期,実績,2020,132
R7,01,北海道,0114,富良野,慢性期,実績,2021,132
R7,01,北海道,0114,富良野,慢性期,実績,2022,132
R7,01,北海道,0114,富良野,慢性期,実績,2023,91
R7,01,北海道,0114,富良野,慢性期,実績,2024,86
R7,01,北海道,0114,富良野,慢性期,実績,2025,86
R7,01,北海道,0114,富良野,慢性期,見込量,2026,86
