published_fy,pref_code,pref_name,area_code,area_name,demand_category,year,year_label,receipts_per_month
R7,39,高知県,3902,中央,外来,2040,2040年度（現状投影）,317460.4870893628
R7,39,高知県,3902,中央,外来,2045,2045年度（現状投影）,300259.30018946907
R7,39,高知県,3902,中央,外来,2050,2050年度（現状投影）,284284.28292809014
R7,39,高知県,3903,高幡,在宅（訪問診療）,2024,2024年度,364.5833333333333
R7,39,高知県,3903,高幡,在宅（訪問診療）,2030,2030年度（現状投影）,358.18009780616
R7,39,高知県,3903,高幡,在宅（訪問診療）,2035,2035年度（現状投影）,363.4393368427318
R7,39,高知県,3903,高幡,在宅（訪問診療）,2040,2040年度（現状投影）,366.670228646283
R7,39,高知県,3903,高幡,在宅（訪問診療）,2045,2045年度（現状投影）,354.79842529356335
R7,39,高知県,3903,高幡,在宅（訪問診療）,2050,2050年度（現状投影）,317.77752991410654
R7,39,高知県,3903,高幡,外来,2024,2024年度,21124.33333333333
R7,39,高知県,3903,高幡,外来,2030,2030年度（現状投影）,18810.098639732634
R7,39,高知県,3903,高幡,外来,2035,2035年度（現状投影）,17183.604463258882
R7,39,高知県,3903,高幡,外来,2040,2040年度（現状投影）,15403.78685761891
R7,39,高知県,3903,高幡,外来,2045,2045年度（現状投影）,13654.446242708416
R7,39,高知県,3903,高幡,外来,2050,2050年度（現状投影）,12101.549701975351
R7,39,高知県,3904,幡多,在宅（訪問診療）,2024,2024年度,605.25
R7,39,高知県,3904,幡多,在宅（訪問診療）,2030,2030年度（現状投影）,625.1671242806696
R7,39,高知県,3904,幡多,在宅（訪問診療）,2035,2035年度（現状投影）,641.2791202008932
R7,39,高知県,3904,幡多,在宅（訪問診療）,2040,2040年度（現状投影）,674.82716557857
R7,39,高知県,3904,幡多,在宅（訪問診療）,2045,2045年度（現状投影）,677.9756506821279
R7,39,高知県,3904,幡多,在宅（訪問診療）,2050,2050年度（現状投影）,616.7120178495702
R7,39,高知県,3904,幡多,外来,2024,2024年度,42701.74999999999
R7,39,高知県,3904,幡多,外来,2030,2030年度（現状投影）,38609.897820489256
R7,39,高知県,3904,幡多,外来,2035,2035年度（現状投影）,35545.21587065481
R7,39,高知県,3904,幡多,外来,2040,2040年度（現状投影）,32128.86401947959
R7,39,高知県,3904,幡多,外来,2045,2045年度（現状投影）,28746.55486846746
R7,39,高知県,3904,幡多,外来,2050,2050年度（現状投影）,25807.81769760341
R7,40,福岡県,4001,福岡・糸島,在宅（訪問診療）,2024,2024年度,21948.083333333332
R7,40,福岡県,4001,福岡・糸島,在宅（訪問診療）,2030,2030年度（現状投影）,27171.04117747316
R7,40,福岡県,4001,福岡・糸島,在宅（訪問診療）,2035,2035年度（現状投影）,30913.91379187811
R7,40,福岡県,4001,福岡・糸島,在宅（訪問診療）,2040,2040年度（現状投影）,34528.80821094387
R7,40,福岡県,4001,福岡・糸島,在宅（訪問診療）,2045,2045年度（現状投影）,36787.341307522576
R7,40,福岡県,4001,福岡・糸島,在宅（訪問診療）,2050,2050年度（現状投影）,37682.980924346826
R7,40,福岡県,4001,福岡・糸島,外来,2024,2024年度,1292936.833333333
R7,40,福岡県,4001,福岡・糸島,外来,2030,2030年度（現状投影）,1357832.0455766856
R7,40,福岡県,4001,福岡・糸島,外来,2035,2035年度（現状投影）,1381010.860103725
R7,40,福岡県,4001,福岡・糸島,外来,2040,2040年度（現状投影）,1391628.4990880846
R7,40,福岡県,4001,福岡・糸島,外来,2045,2045年度（現状投影）,1394667.0480065306
R7,40,福岡県,4001,福岡・糸島,外来,2050,2050年度（現状投影）,1393783.711476169
R7,40,福岡県,4002,粕屋,在宅（訪問診療）,2024,2024年度,1303.8333333333333
R7,40,福岡県,4002,粕屋,在宅（訪問診療）,2030,2030年度（現状投影）,1689.7332235380513
R7,40,福岡県,4002,粕屋,在宅（訪問診療）,2035,2035年度（現状投影）,1960.7962409013712
R7,40,福岡県,4002,粕屋,在宅（訪問診療）,2040,2040年度（現状投影）,2207.0797058614507
R7,40,福岡県,4002,粕屋,在宅（訪問診療）,2045,2045年度（現状投影）,2331.5228425905384
R7,40,福岡県,4002,粕屋,在宅（訪問診療）,2050,2050年度（現状投影）,2318.0328322126943
R7,40,福岡県,4002,粕屋,外来,2024,2024年度,176677.00000000003
R7,40,福岡県,4002,粕屋,外来,2030,2030年度（現状投影）,183407.2889470441
R7,40,福岡県,4002,粕屋,外来,2035,2035年度（現状投影）,185559.66171861673
R7,40,福岡県,4002,粕屋,外来,2040,2040年度（現状投影）,186046.1376125412
R7,40,福岡県,4002,粕屋,外来,2045,2045年度（現状投影）,186239.8768274171
R7,40,福岡県,4002,粕屋,外来,2050,2050年度（現状投影）,187082.8651965498
R7,40,福岡県,4003,宗像,在宅（訪問診療）,2024,2024年度,1544.8333333333333
R7,40,福岡県,4003,宗像,在宅（訪問診療）,2030,2030年度（現状投影）,1880.4233576539903
R7,40,福岡県,4003,宗像,在宅（訪問診療）,2035,2035年度（現状投影）,2131.6533397296444
R7,40,福岡県,4003,宗像,在宅（訪問診療）,2040,2040年度（現状投影）,2366.998224389049
R7,40,福岡県,4003,宗像,在宅（訪問診療）,2045,2045年度（現状投影）,2447.992585064399
R7,40,福岡県,4003,宗像,在宅（訪問診療）,2050,2050年度（現状投影）,2392.2698833714976
R7,40,福岡県,4003,宗像,外来,2024,2024年度,103712
R7,40,福岡県,4003,宗像,外来,2030,2030年度（現状投影）,106067.31446952304
R7,40,福岡県,4003,宗像,外来,2035,2035年度（現状投影）,106178.56737694418
R7,40,福岡県,4003,宗像,外来,2040,2040年度（現状投影）,105281.35386406738
R7,40,福岡県,4003,宗像,外来,2045,2045年度（現状投影）,104257.84152144537
R7,40,福岡県,4003,宗像,外来,2050,2050年度（現状投影）,103855.21409865416
R7,40,福岡県,4004,筑紫,在宅（訪問診療）,2024,2024年度,3135.583333333333
R7,40,福岡県,4004,筑紫,在宅（訪問診療）,2030,2030年度（現状投影）,4014.170865419299
R7,40,福岡県,4004,筑紫,在宅（訪問診療）,2035,2035年度（現状投影）,4673.298318343901
R7,40,福岡県,4004,筑紫,在宅（訪問診療）,2040,2040年度（現状投影）,5308.202319492159
R7,40,福岡県,4004,筑紫,在宅（訪問診療）,2045,2045年度（現状投影）,5630.404525268183
R7,40,福岡県,4004,筑紫,在宅（訪問診療）,2050,2050年度（現状投影）,5669.094015383818
R7,40,福岡県,4004,筑紫,外来,2024,2024年度,281241.58333333326
R7,40,福岡県,4004,筑紫,外来,2030,2030年度（現状投影）,287498.0324743958
R7,40,福岡県,4004,筑紫,外来,2035,2035年度（現状投影）,289479.9143623341
R7,40,福岡県,4004,筑紫,外来,2040,2040年度（現状投影）,289219.73710779176
R7,40,福岡県,4004,筑紫,外来,2045,2045年度（現状投影）,287996.6692148126
R7,40,福岡県,4004,筑紫,外来,2050,2050年度（現状投影）,286579.05684773665
R7,40,福岡県,4005,朝倉,在宅（訪問診療）,2024,2024年度,559.5
R7,40,福岡県,4005,朝倉,在宅（訪問診療）,2030,2030年度（現状投影）,625.5177656621913
R7,40,福岡県,4005,朝倉,在宅（訪問診療）,2035,2035年度（現状投影）,678.9881652773818
R7,40,福岡県,4005,朝倉,在宅（訪問診療）,2040,2040年度（現状投影）,737.2763103462341
R7,40,福岡県,4005,朝倉,在宅（訪問診療）,2045,2045年度（現状投影）,757.8943124652485
R7,40,福岡県,4005,朝倉,在宅（訪問診療）,2050,2050年度（現状投影）,721.053406808146
R7,40,福岡県,4005,朝倉,外来,2024,2024年度,51364.91666666667
R7,40,福岡県,4005,朝倉,外来,2030,2030年度（現状投影）,48813.620253638335
R7,40,福岡県,4005,朝倉,外来,2035,2035年度（現状投影）,47129.31416919852
R7,40,福岡県,4005,朝倉,外来,2040,2040年度（現状投影）,44940.03580990404
R7,40,福岡県,4005,朝倉,外来,2045,2045年度（現状投影）,42507.29437933167
R7,40,福岡県,4005,朝倉,外来,2050,2050年度（現状投影）,40411.00270443773
R7,40,福岡県,4006,久留米,在宅（訪問診療）,2024,2024年度,4228.333333333333
R7,40,福岡県,4006,久留米,在宅（訪問診療）,2030,2030年度（現状投影）,4951.840856287661
R7,40,福岡県,4006,久留米,在宅（訪問診療）,2035,2035年度（現状投影）,5451.74267110565
R7,40,福岡県,4006,久留米,在宅（訪問診療）,2040,2040年度（現状投影）,5896.825321182621
R7,40,福岡県,4006,久留米,在宅（訪問診療）,2045,2045年度（現状投影）,6125.63727416009
R7,40,福岡県,4006,久留米,在宅（訪問診療）,2050,2050年度（現状投影）,6047.7172704872955
R7,40,福岡県,4006,久留米,外来,2024,2024年度,359319.6666666666
R7,40,福岡県,4006,久留米,外来,2030,2030年度（現状投影）,358088.9783866413
R7,40,福岡県,4006,久留米,外来,2035,2035年度（現状投影）,351784.66259731806
R7,40,福岡県,4006,久留米,外来,2040,2040年度（現状投影）,343286.6075493186
R7,40,福岡県,4006,久留米,外来,2045,2045年度（現状投影）,334163.679178148
R7,40,福岡県,4006,久留米,外来,2050,2050年度（現状投影）,325413.4844153847
R7,40,福岡県,4007,八女・筑後,在宅（訪問診療）,2024,2024年度,1064.3333333333333
R7,40,福岡県,4007,八女・筑後,在宅（訪問診療）,2030,2030年度（現状投影）,1209.1134652387443
R7,40,福岡県,4007,八女・筑後,在宅（訪問診療）,2035,2035年度（現状投影）,1276.7746603625926
R7,40,福岡県,4007,八女・筑後,在宅（訪問診療）,2040,2040年度（現状投影）,1349.166517311083
R7,40,福岡県,4007,八女・筑後,在宅（訪問診療）,2045,2045年度（現状投影）,1372.9720610863676
R7,40,福岡県,4007,八女・筑後,在宅（訪問診療）,2050,2050年度（現状投影）,1326.2225824073278
R7,40,福岡県,4007,八女・筑後,外来,2024,2024年度,96536.41666666666
R7,40,福岡県,4007,八女・筑後,外来,2030,2030年度（現状投影）,94002.41857716668
R7,40,福岡県,4007,八女・筑後,外来,2035,2035年度（現状投影）,90942.87732270295
R7,40,福岡県,4007,八女・筑後,外来,2040,2040年度（現状投影）,87231.0339629487
R7,40,福岡県,4007,八女・筑後,外来,2045,2045年度（現状投影）,83245.26647205505
R7,40,福岡県,4007,八女・筑後,外来,2050,2050年度（現状投影）,79444.14307416283
R7,40,福岡県,4008,有明,在宅（訪問診療）,2024,2024年度,1888.9166666666667
R7,40,福岡県,4008,有明,在宅（訪問診療）,2030,2030年度（現状投影）,2079.831194155509
R7,40,福岡県,4008,有明,在宅（訪問診療）,2035,2035年度（現状投影）,2158.6773106457144
R7,40,福岡県,4008,有明,在宅（訪問診療）,2040,2040年度（現状投影）,2239.43944901364
R7,40,福岡県,4008,有明,在宅（訪問診療）,2045,2045年度（現状投影）,2219.827126120109
R7,40,福岡県,4008,有明,在宅（訪問診療）,2050,2050年度（現状投影）,2061.1210464879878
R7,40,福岡県,4008,有明,外来,2024,2024年度,163363.41666666666
R7,40,福岡県,4008,有明,外来,2030,2030年度（現状投影）,154379.52231249103
R7,40,福岡県,4008,有明,外来,2035,2035年度（現状投影）,144943.24279796518
R7,40,福岡県,4008,有明,外来,2040,2040年度（現状投影）,134689.96675997926
R7,40,福岡県,4008,有明,外来,2045,2045年度（現状投影）,124607.24412414737
R7,40,福岡県,4008,有明,外来,2050,2050年度（現状投影）,115558.51892038541
R7,40,福岡県,4009,飯塚,在宅（訪問診療）,2024,2024年度,2089.583333333333
R7,40,福岡県,4009,飯塚,在宅（訪問診療）,2030,2030年度（現状投影）,2274.5847104935146
R7,40,福岡県,4009,飯塚,在宅（訪問診療）,2035,2035年度（現状投影）,2422.3218405960624
R7,40,福岡県,4009,飯塚,在宅（訪問診療）,2040,2040年度（現状投影）,2584.277719108171
R7,40,福岡県,4009,飯塚,在宅（訪問診療）,2045,2045年度（現状投影）,2613.5442173981546
R7,40,福岡県,4009,飯塚,在宅（訪問診療）,2050,2050年度（現状投影）,2430.649325865505
R7,40,福岡県,4009,飯塚,外来,2024,2024年度,139204.91666666666
R7,40,福岡県,4009,飯塚,外来,2030,2030年度（現状投影）,132529.18376934598
R7,40,福岡県,4009,飯塚,外来,2035,2035年度（現状投影）,126703.55564931178
R7,40,福岡県,4009,飯塚,外来,2040,2040年度（現状投影）,119870.16510031342
R7,40,福岡県,4009,飯塚,外来,2045,2045年度（現状投影）,113218.06390228533
R7,40,福岡県,4009,飯塚,外来,2050,2050年度（現状投影）,107986.63270755233
R7,40,福岡県,4010,直方・鞍手,在宅（訪問診療）,2024,2024年度,1419.8333333333333
R7,40,福岡県,4010,直方・鞍手,在宅（訪問診療）,2030,2030年度（現状投影）,1630.6720668689713
R7,40,福岡県,4010,直方・鞍手,在宅（訪問診療）,2035,2035年度（現状投影）,1721.1369879827027
R7,40,福岡県,4010,直方・鞍手,在宅（訪問診療）,2040,2040年度（現状投影）,1818.3369898206925
R7,40,福岡県,4010,直方・鞍手,在宅（訪問診療）,2045,2045年度（現状投影）,1799.6780092932327
R7,40,福岡県,4010,直方・鞍手,在宅（訪問診療）,2050,2050年度（現状投影）,1648.5633936888485
R7,40,福岡県,4010,直方・鞍手,外来,2024,2024年度,70089.08333333333
R7,40,福岡県,4010,直方・鞍手,外来,2030,2030年度（現状投影）,67209.87430678868
R7,40,福岡県,4010,直方・鞍手,外来,2035,2035年度（現状投影）,64105.965473453136
R7,40,福岡県,4010,直方・鞍手,外来,2040,2040年度（現状投影）,60504.47966489872
R7,40,福岡県,4010,直方・鞍手,外来,2045,2045年度（現状投影）,56845.44295746718
R7,40,福岡県,4010,直方・鞍手,外来,2050,2050年度（現状投影）,53857.30860920114
R7,40,福岡県,4011,田川,在宅（訪問診療）,2024,2024年度,1180.6666666666665
R7,40,福岡県,4011,田川,在宅（訪問診療）,2030,2030年度（現状投影）,1309.2844163716989
R7,40,福岡県,4011,田川,在宅（訪問診療）,2035,2035年度（現状投影）,1364.271145332079
R7,40,福岡県,4011,田川,在宅（訪問診療）,2040,2040年度（現状投影）,1402.0697597466233
R7,40,福岡県,4011,田川,在宅（訪問診療）,2045,2045年度（現状投影）,1383.7887016406025
R7,40,福岡県,4011,田川,在宅（訪問診療）,2050,2050年度（現状投影）,1250.3930267120559
R7,40,福岡県,4011,田川,外来,2024,2024年度,77068.83333333331
R7,40,福岡県,4011,田川,外来,2030,2030年度（現状投影）,72245.81658652147
R7,40,福岡県,4011,田川,外来,2035,2035年度（現状投影）,68026.92654184208
R7,40,福岡県,4011,田川,外来,2040,2040年度（現状投影）,63034.19877711006
R7,40,福岡県,4011,田川,外来,2045,2045年度（現状投影）,57930.595784337005
R7,40,福岡県,4011,田川,外来,2050,2050年度（現状投影）,53533.4992873621
R7,40,福岡県,4012,北九州,在宅（訪問診療）,2024,2024年度,12218.5
R7,40,福岡県,4012,北九州,在宅（訪問診療）,2030,2030年度（現状投影）,14440.773172850555
R7,40,福岡県,4012,北九州,在宅（訪問診療）,2035,2035年度（現状投影）,15642.981668433466
R7,40,福岡県,4012,北九州,在宅（訪問診療）,2040,2040年度（現状投影）,16555.635236246115
R7,40,福岡県,4012,北九州,在宅（訪問診療）,2045,2045年度（現状投影）,16620.83286493294
R7,40,福岡県,4012,北九州,在宅（訪問診療）,2050,2050年度（現状投影）,15833.049047890305
R7,40,福岡県,4012,北九州,外来,2024,2024年度,809502.0000000001
R7,40,福岡県,4012,北九州,外来,2030,2030年度（現状投影）,792858.2732873192
R7,40,福岡県,4012,北九州,外来,2035,2035年度（現状投影）,765800.4458319156
R7,40,福岡県,4012,北九州,外来,2040,2040年度（現状投影）,734722.995713902
R7,40,福岡県,4012,北九州,外来,2045,2045年度（現状投影）,704750.1625824374
R7,40,福岡県,4012,北九州,外来,2050,2050年度（現状投影）,678615.875355681
R7,40,福岡県,4013,京築,在宅（訪問診療）,2024,2024年度,1175.2499999999998
R7,40,福岡県,4013,京築,在宅（訪問診療）,2030,2030年度（現状投影）,1387.6783874314565
R7,40,福岡県,4013,京築,在宅（訪問診療）,2035,2035年度（現状投影）,1512.509594142056
R7,40,福岡県,4013,京築,在宅（訪問診療）,2040,2040年度（現状投影）,1605.9563662245764
R7,40,福岡県,4013,京築,在宅（訪問診療）,2045,2045年度（現状投影）,1622.59531074658
R7,40,福岡県,4013,京築,在宅（訪問診療）,2050,2050年度（現状投影）,1534.4379935393804
R7,40,福岡県,4013,京築,外来,2024,2024年度,114459.49999999999
R7,40,福岡県,4013,京築,外来,2030,2030年度（現状投影）,111271.54767644836
R7,40,福岡県,4013,京築,外来,2035,2035年度（現状投影）,107772.48508305415
R7,40,福岡県,4013,京築,外来,2040,2040年度（現状投影）,103455.47561304568
R7,40,福岡県,4013,京築,外来,2045,2045年度（現状投影）,99116.17758049045
R7,40,福岡県,4013,京築,外来,2050,2050年度（現状投影）,95453.86584547523
R7,41,佐賀県,4101,中部,在宅（訪問診療）,2024,2024年度,4023.333333333334
R7,41,佐賀県,4101,中部,在宅（訪問診療）,2030,2030年度（現状投影）,4581.096518096128
R7,41,佐賀県,4101,中部,在宅（訪問診療）,2035,2035年度（現状投影）,4999.68063102428
R7,41,佐賀県,4101,中部,在宅（訪問診療）,2040,2040年度（現状投影）,5442.730529271746
R7,41,佐賀県,4101,中部,在宅（訪問診療）,2045,2045年度（現状投影）,5695.681495123547
R7,41,佐賀県,4101,中部,在宅（訪問診療）,2050,2050年度（現状投影）,5641.133359267126
R7,41,佐賀県,4101,中部,外来,2024,2024年度,273380.0833333333
R7,41,佐賀県,4101,中部,外来,2030,2030年度（現状投影）,271541.854125597
R7,41,佐賀県,4101,中部,外来,2035,2035年度（現状投影）,265957.4502465564
R7,41,佐賀県,4101,中部,外来,2040,2040年度（現状投影）,258331.92892260174
R7,41,佐賀県,4101,中部,外来,2045,2045年度（現状投影）,249736.8811093214
R7,41,佐賀県,4101,中部,外来,2050,2050年度（現状投影）,241141.61095535403
R7,41,佐賀県,4102,東部,在宅（訪問診療）,2024,2024年度,2135.0833333333335
R7,41,佐賀県,4102,東部,在宅（訪問診療）,2030,2030年度（現状投影）,2689.4724697387373
R7,41,佐賀県,4102,東部,在宅（訪問診療）,2035,2035年度（現状投影）,3061.926822991585
R7,41,佐賀県,4102,東部,在宅（訪問診療）,2040,2040年度（現状投影）,3424.0108370017824
R7,41,佐賀県,4102,東部,在宅（訪問診療）,2045,2045年度（現状投影）,3603.442559245497
R7,41,佐賀県,4102,東部,在宅（訪問診療）,2050,2050年度（現状投影）,3556.7859326938415
R7,41,佐賀県,4102,東部,外来,2024,2024年度,80700.66666666667
R7,41,佐賀県,4102,東部,外来,2030,2030年度（現状投影）,82284.0334067713
R7,41,佐賀県,4102,東部,外来,2035,2035年度（現状投影）,82051.21398958641
R7,41,佐賀県,4102,東部,外来,2040,2040年度（現状投影）,81024.98857734275
R7,41,佐賀県,4102,東部,外来,2045,2045年度（現状投影）,79745.49940034049
R7,41,佐賀県,4102,東部,外来,2050,2050年度（現状投影）,78657.76179929418
R7,41,佐賀県,4103,北部,在宅（訪問診療）,2024,2024年度,1339.8333333333333
R7,41,佐賀県,4103,北部,在宅（訪問診療）,2030,2030年度（現状投影）,1445.3320731028743
R7,41,佐賀県,4103,北部,在宅（訪問診療）,2035,2035年度（現状投影）,1536.3579649401104
R7,41,佐賀県,4103,北部,在宅（訪問診療）,2040,2040年度（現状投影）,1652.5515813114612
R7,41,佐賀県,4103,北部,在宅（訪問診療）,2045,2045年度（現状投影）,1710.4587050367406
R7,41,佐賀県,4103,北部,在宅（訪問診療）,2050,2050年度（現状投影）,1642.1244116170355
R7,41,佐賀県,4103,北部,外来,2024,2024年度,86910.91666666667
R7,41,佐賀県,4103,北部,外来,2030,2030年度（現状投影）,82680.13112923737
R7,41,佐賀県,4103,北部,外来,2035,2035年度（現状投影）,79092.9749541559
R7,41,佐賀県,4103,北部,外来,2040,2040年度（現状投影）,74939.27967983155
R7,41,佐賀県,4103,北部,外来,2045,2045年度（現状投影）,70443.54593225659
R7,41,佐賀県,4103,北部,外来,2050,2050年度（現状投影）,66157.2808402523
R7,41,佐賀県,4104,西部,在宅（訪問診療）,2024,2024年度,474.6666666666667
R7,41,佐賀県,4104,西部,在宅（訪問診療）,2030,2030年度（現状投影）,498.05300447116247
R7,41,佐賀県,4104,西部,在宅（訪問診療）,2035,2035年度（現状投影）,530.4905624468045
R7,41,佐賀県,4104,西部,在宅（訪問診療）,2040,2040年度（現状投影）,571.1843630077628
R7,41,佐賀県,4104,西部,在宅（訪問診療）,2045,2045年度（現状投影）,606.0515131259916
R7,41,佐賀県,4104,西部,在宅（訪問診療）,2050,2050年度（現状投影）,585.910653168359
R7,41,佐賀県,4104,西部,外来,2024,2024年度,49592.16666666667
R7,41,佐賀県,4104,西部,外来,2030,2030年度（現状投影）,46691.97183219833
R7,41,佐賀県,4104,西部,外来,2035,2035年度（現状投影）,44825.22332922327
R7,41,佐賀県,4104,西部,外来,2040,2040年度（現状投影）,42498.989239426155
R7,41,佐賀県,4104,西部,外来,2045,2045年度（現状投影）,39836.85255176934
R7,41,佐賀県,4104,西部,外来,2050,2050年度（現状投影）,37179.27695245139
R7,41,佐賀県,4105,南部,在宅（訪問診療）,2024,2024年度,1234.4166666666667
R7,41,佐賀県,4105,南部,在宅（訪問診療）,2030,2030年度（現状投影）,1322.9231449110998
R7,41,佐賀県,4105,南部,在宅（訪問診療）,2035,2035年度（現状投影）,1400.026702008645
R7,41,佐賀県,4105,南部,在宅（訪問診療）,2040,2040年度（現状投影）,1523.5660651088594
R7,41,佐賀県,4105,南部,在宅（訪問診療）,2045,2045年度（現状投影）,1575.4084262381184
R7,41,佐賀県,4105,南部,在宅（訪問診療）,2050,2050年度（現状投影）,1509.8243725224715
R7,41,佐賀県,4105,南部,外来,2024,2024年度,116575.91666666667
R7,41,佐賀県,4105,南部,外来,2030,2030年度（現状投影）,111042.70972889272
R7,41,佐賀県,4105,南部,外来,2035,2035年度（現状投影）,105917.80694994611
R7,41,佐賀県,4105,南部,外来,2040,2040年度（現状投影）,100002.97477295349
R7,41,佐賀県,4105,南部,外来,2045,2045年度（現状投影）,93422.68179728698
R7,41,佐賀県,4105,南部,外来,2050,2050年度（現状投影）,87006.28403613533
R7,42,長崎県,4201,長崎,在宅（訪問診療）,2024,2024年度,5493.916666666666
R7,42,長崎県,4201,長崎,在宅（訪問診療）,2030,2030年度（現状投影）,6147.938981638761
R7,42,長崎県,4201,長崎,在宅（訪問診療）,2035,2035年度（現状投影）,6658.566275110394
R7,42,長崎県,4201,長崎,在宅（訪問診療）,2040,2040年度（現状投影）,7240.414194098785
R7,42,長崎県,4201,長崎,在宅（訪問診療）,2045,2045年度（現状投影）,7531.659926293679
R7,42,長崎県,4201,長崎,在宅（訪問診療）,2050,2050年度（現状投影）,7280.612395353326
R7,42,長崎県,4201,長崎,外来,2024,2024年度,399130.00000000006
R7,42,長崎県,4201,長崎,外来,2030,2030年度（現状投影）,382685.0867432977
R7,42,長崎県,4201,長崎,外来,2035,2035年度（現状投影）,366407.5484065539
R7,42,長崎県,4201,長崎,外来,2040,2040年度（現状投影）,345945.72317887924
R7,42,長崎県,4201,長崎,外来,2045,2045年度（現状投影）,324236.7209082733
R7,42,長崎県,4201,長崎,外来,2050,2050年度（現状投影）,303649.17147848464
R7,42,長崎県,4202,佐世保県北,在宅（訪問診療）,2024,2024年度,2553.4166666666665
R7,42,長崎県,4202,佐世保県北,在宅（訪問診療）,2030,2030年度（現状投影）,2725.8375431731256
R7,42,長崎県,4202,佐世保県北,在宅（訪問診療）,2035,2035年度（現状投影）,2898.180038061271
R7,42,長崎県,4202,佐世保県北,在宅（訪問診療）,2040,2040年度（現状投影）,3068.33711071802
R7,42,長崎県,4202,佐世保県北,在宅（訪問診療）,2045,2045年度（現状投影）,3132.0658985314176
R7,42,長崎県,4202,佐世保県北,在宅（訪問診療）,2050,2050年度（現状投影）,2975.812266158876
R7,42,長崎県,4202,佐世保県北,外来,2024,2024年度,210345.75
R7,42,長崎県,4202,佐世保県北,外来,2030,2030年度（現状投影）,197190.5265699442
R7,42,長崎県,4202,佐世保県北,外来,2035,2035年度（現状投影）,187000.34782712357
R7,42,長崎県,4202,佐世保県北,外来,2040,2040年度（現状投影）,175461.15483016495
R7,42,長崎県,4202,佐世保県北,外来,2045,2045年度（現状投影）,163873.61682160874
R7,42,長崎県,4202,佐世保県北,外来,2050,2050年度（現状投影）,153191.62611899246
R7,42,長崎県,4203,県央,在宅（訪問診療）,2024,2024年度,1868.5
R7,42,長崎県,4203,県央,在宅（訪問診療）,2030,2030年度（現状投影）,2148.690169288763
R7,42,長崎県,4203,県央,在宅（訪問診療）,2035,2035年度（現状投影）,2396.739464220921
R7,42,長崎県,4203,県央,在宅（訪問診療）,2040,2040年度（現状投影）,2647.320549885855
R7,42,長崎県,4203,県央,在宅（訪問診療）,2045,2045年度（現状投影）,2816.547907515618
R7,42,長崎県,4203,県央,在宅（訪問診療）,2050,2050年度（現状投影）,2808.480343218654
R7,42,長崎県,4203,県央,外来,2024,2024年度,199978.41666666663
R7,42,長崎県,4203,県央,外来,2030,2030年度（現状投影）,194357.41677275347
R7,42,長崎県,4203,県央,外来,2035,2035年度（現状投影）,190071.6705153551
R7,42,長崎県,4203,県央,外来,2040,2040年度（現状投影）,183656.7712639253
R7,42,長崎県,4203,県央,外来,2045,2045年度（現状投影）,176101.70080843408
R7,42,長崎県,4203,県央,外来,2050,2050年度（現状投影）,168124.56690512717
R7,42,長崎県,4204,県南,在宅（訪問診療）,2024,2024年度,776.9166666666665
R7,42,長崎県,4204,県南,在宅（訪問診療）,2030,2030年度（現状投影）,807.3243060225642
R7,42,長崎県,4204,県南,在宅（訪問診療）,2035,2035年度（現状投影）,832.6373345490514
R7,42,長崎県,4204,県南,在宅（訪問診療）,2040,2040年度（現状投影）,876.0246453022871
R7,42,長崎県,4204,県南,在宅（訪問診療）,2045,2045年度（現状投影）,903.8213678014946
R7,42,長崎県,4204,県南,在宅（訪問診療）,2050,2050年度（現状投影）,869.4565210688147
R7,42,長崎県,4204,県南,外来,2024,2024年度,85757.91666666667
R7,42,長崎県,4204,県南,外来,2030,2030年度（現状投影）,79233.30116391758
R7,42,長崎県,4204,県南,外来,2035,2035年度（現状投影）,74515.73493010241
R7,42,長崎県,4204,県南,外来,2040,2040年度（現状投影）,69031.39011594096
R7,42,長崎県,4204,県南,外来,2045,2045年度（現状投影）,62857.7641135069
R7,42,長崎県,4204,県南,外来,2050,2050年度（現状投影）,56631.83047708944
R7,42,長崎県,4206,五島,在宅（訪問診療）,2024,2024年度,297.16666666666663
R7,42,長崎県,4206,五島,在宅（訪問診療）,2030,2030年度（現状投影）,295.6546923271754
R7,42,長崎県,4206,五島,在宅（訪問診療）,2035,2035年度（現状投影）,300.80172028463295
R7,42,長崎県,4206,五島,在宅（訪問診療）,2040,2040年度（現状投影）,312.8123738011063
R7,42,長崎県,4206,五島,在宅（訪問診療）,2045,2045年度（現状投影）,322.37183491538184
R7,42,長崎県,4206,五島,在宅（訪問診療）,2050,2050年度（現状投影）,306.84923085935657
R7,42,長崎県,4206,五島,外来,2024,2024年度,20533.916666666668
R7,42,長崎県,4206,五島,外来,2030,2030年度（現状投影）,18303.895354027074
R7,42,長崎県,4206,五島,外来,2035,2035年度（現状投影）,16943.87624053389
R7,42,長崎県,4206,五島,外来,2040,2040年度（現状投影）,15396.329961674252
R7,42,長崎県,4206,五島,外来,2045,2045年度（現状投影）,13699.29259138362
R7,42,長崎県,4206,五島,外来,2050,2050年度（現状投影）,12022.755515897752
R7,42,長崎県,4207,上五島,在宅（訪問診療）,2024,2024年度,32.083333333333336
R7,42,長崎県,4207,上五島,在宅（訪問診療）,2030,2030年度（現状投影）,32.4813527648259
R7,42,長崎県,4207,上五島,在宅（訪問診療）,2035,2035年度（現状投影）,31.314623212748355
